Method:,Hadamard 1,,
1260.938701,1.180094,665945.000000,43989.000000
1264.454615,1.180368,678287.000000,44776.000000
1267.966208,1.180163,690806.000000,45624.000000
1271.473479,1.179519,704539.000000,46600.000000
1274.976429,1.180166,718686.000000,47465.000000
1278.475056,1.181201,732831.000000,48284.000000
1281.969363,1.182065,745575.000000,49026.000000
1286.621715,1.185981,764267.000000,49804.000000
1290.105938,1.188529,774383.000000,50168.000000
1293.585838,1.193239,783466.000000,50209.000000
1297.061417,1.196895,792419.000000,50357.000000
1300.532675,1.201557,802228.000000,50436.000000
1303.999611,1.207456,810668.000000,50279.000000
1307.462225,1.214329,816703.000000,49858.000000
1310.920518,1.222084,823212.000000,49366.000000
1314.374489,1.230399,830491.000000,48858.000000
1317.824138,1.240336,836234.000000,48083.000000
1321.269466,1.250756,840134.000000,47162.000000
1324.710472,1.261255,843025.000000,46194.000000
1328.147156,1.272660,846348.000000,45174.000000
1332.722679,1.288232,850466.000000,43795.000000
1336.149280,1.300102,851778.000000,42680.000000
1339.571559,1.311557,852802.000000,41619.000000
1342.989516,1.322928,853887.000000,40595.000000
1346.403152,1.332249,855068.000000,39788.000000
1349.812466,1.341035,853771.000000,38932.000000
1353.217459,1.348884,852103.000000,38160.000000
1356.618129,1.352911,851003.000000,37759.000000
1360.014478,1.355759,849616.000000,37451.000000
1363.406506,1.359977,847186.000000,36983.000000
1366.794212,1.365221,845120.000000,36450.000000
1370.177596,1.369232,844187.000000,36075.000000
1374.682052,1.373025,841418.000000,35644.000000
1378.055353,1.375429,837589.000000,35286.000000
1381.424332,1.379324,835101.000000,34867.000000
1384.788989,1.380669,832957.000000,34670.000000
1388.149324,1.380864,830471.000000,34551.000000
1391.505338,1.382000,826502.000000,34296.000000
1394.857030,1.381852,822727.000000,34151.000000
1398.204401,1.383132,819381.000000,33912.000000
1401.547450,1.382046,815212.000000,33824.000000
1404.886177,1.381705,810816.000000,33668.000000
1408.220583,1.382845,807007.000000,33422.000000
1411.550667,1.382741,803845.000000,33299.000000
1414.876429,1.382092,800571.000000,33213.000000
1419.304056,1.381565,795411.000000,33039.000000
1422.619735,1.383187,791863.000000,32769.000000
1425.931092,1.383162,789812.000000,32686.000000
1429.238127,1.383098,787498.000000,32595.000000
1432.540841,1.382742,784703.000000,32506.000000
1435.839233,1.381682,781539.000000,32454.000000
1439.133303,1.381060,779314.000000,32408.000000
1442.423052,1.382036,776294.000000,32210.000000
1445.708479,1.381342,773371.000000,32140.000000
1448.989585,1.380558,769695.000000,32045.000000
1452.266369,1.381986,767073.000000,31831.000000
1455.538831,1.381333,762960.000000,31708.000000
1459.895391,1.381758,757300.000000,31442.000000
1463.157769,1.380857,753568.000000,31352.000000
1466.415826,1.382011,749404.000000,31096.000000
1469.669561,1.383627,743755.000000,30747.000000
1472.918975,1.384405,738352.000000,30469.000000
1476.164067,1.380297,733201.000000,30544.000000
1479.404837,1.383143,727341.000000,30102.000000
1482.641285,1.382852,722073.000000,29904.000000
1485.873412,1.383189,716423.000000,29647.000000
1489.101218,1.383870,710602.000000,29360.000000
1492.324701,1.384619,704918.000000,29075.000000
1495.543863,1.384753,699704.000000,28851.000000
1498.758704,1.383462,694048.000000,28703.000000
1503.038435,1.385766,685926.000000,28217.000000
1506.243191,1.386470,680148.000000,27934.000000
1509.443626,1.385100,674608.000000,27794.000000
1512.639740,1.388268,668544.000000,27344.000000
1515.831531,1.386854,662594.000000,27189.000000
1519.019001,1.389819,656483.000000,26755.000000
1522.202150,1.389138,650629.000000,26558.000000
1525.380976,1.391216,645306.000000,26215.000000
1528.555481,1.391160,639735.000000,25992.000000
1531.725665,1.393354,634020.000000,25630.000000
1534.891527,1.390724,627659.000000,25527.000000
1538.053067,1.392629,622269.000000,25197.000000
1542.261731,1.393830,615200.000000,24842.000000
1545.413188,1.392985,609827.000000,24673.000000
1548.560322,1.395388,603717.000000,24291.000000
1551.703135,1.395077,598019.000000,24079.000000
1554.841627,1.395622,592181.000000,23814.000000
1557.975797,1.397373,586908.000000,23507.000000
1561.105645,1.400681,581634.000000,23119.000000
1564.231171,1.399933,575359.000000,22909.000000
1567.352376,1.399861,569413.000000,22676.000000
1570.469260,1.398387,564381.000000,22552.000000
1573.581821,1.401169,559167.000000,22201.000000
1576.690061,1.399955,552834.000000,22011.000000
1579.793979,1.397584,545902.000000,21854.000000
1583.925815,1.399504,538160.000000,21449.000000
1587.019649,1.399554,531798.000000,21193.000000
1590.109162,1.399696,525069.000000,20918.000000
1593.194353,1.396315,517012.000000,20758.000000
1596.275223,1.395308,509702.000000,20512.000000
1599.351771,1.395929,501846.000000,20167.000000
1602.423997,1.396553,494194.000000,19831.000000
1605.491902,1.391973,486692.000000,19737.000000
1608.555485,1.393424,478573.000000,19343.000000
1611.614747,1.391489,470336.000000,19095.000000
1614.669686,1.390805,461923.000000,18783.000000
1617.720304,1.388855,453440.000000,18521.000000
1621.781073,1.388667,442060.000000,18064.000000
1624.821607,1.386769,433505.000000,17792.000000
1627.857820,1.383239,424533.000000,17566.000000
1630.889711,1.383521,415861.000000,17196.000000
1633.917280,1.381323,406856.000000,16909.000000
1636.940528,1.378459,398326.000000,16664.000000
1639.959454,1.376219,388738.000000,16347.000000
1642.974059,1.375774,379099.000000,15958.000000
1645.984342,1.371567,369021.000000,15685.000000
1648.990303,1.368712,358096.000000,15321.000000
1651.991942,1.362800,345876.000000,15001.000000
1654.989260,1.353732,330871.000000,14653.000000
1657.982257,1.341251,313599.000000,14293.000000
1661.966196,1.315631,285561.000000,13806.000000
1664.949108,1.295860,259848.000000,13148.000000
1667.927699,1.272686,231057.000000,12332.000000
1670.901969,1.234588,201989.000000,11769.000000
1673.871916,1.201996,173597.000000,10903.000000
1676.837542,1.176557,147503.000000,9823.000000
1679.798846,1.159956,124801.000000,8635.000000
1682.755829,1.152027,105329.000000,7422.000000
1685.708490,1.148832,89413.000000,6347.000000
1688.656830,1.156221,76575.000000,5344.000000
1691.600847,1.167039,66181.000000,4505.000000
1694.540543,1.185490,57404.000000,3745.000000
1698.453416,1.194167,47491.000000,3037.000000
1701.383028,1.196594,41703.000000,2652.000000
