Method:,Hadamard 1,,
1278.475056,1.224224,732831.000000,43730.000000
1281.969363,1.227925,745575.000000,44113.000000
1286.621715,1.233764,764267.000000,44615.000000
1290.105938,1.237823,774383.000000,44785.000000
1293.585838,1.243169,783466.000000,44756.000000
1297.061417,1.247251,792419.000000,44844.000000
1300.532675,1.253874,802228.000000,44712.000000
1303.999611,1.261255,810668.000000,44421.000000
1307.462225,1.268878,816703.000000,43973.000000
1310.920518,1.276075,823212.000000,43595.000000
1314.374489,1.285786,830491.000000,43008.000000
1317.824138,1.294338,836234.000000,42461.000000
1321.269466,1.303630,840134.000000,41756.000000
1324.710472,1.311893,843025.000000,41110.000000
1328.147156,1.322158,846348.000000,40308.000000
1332.722679,1.334679,850466.000000,39353.000000
1336.149280,1.341775,851778.000000,38775.000000
1339.571559,1.349946,852802.000000,38098.000000
1342.989516,1.355878,853887.000000,37629.000000
1346.403152,1.362463,855068.000000,37114.000000
1349.812466,1.367303,853771.000000,36647.000000
1353.217459,1.370753,852103.000000,36286.000000
1356.618129,1.373773,851003.000000,35988.000000
1360.014478,1.376530,849616.000000,35702.000000
1363.406506,1.379393,847186.000000,35366.000000
1366.794212,1.380968,845120.000000,35152.000000
1370.177596,1.382693,844187.000000,34974.000000
1374.682052,1.384632,841418.000000,34704.000000
1378.055353,1.387623,837589.000000,34309.000000
1381.424332,1.387104,835101.000000,34248.000000
1384.788989,1.389796,832957.000000,33949.000000
1388.149324,1.390832,830471.000000,33767.000000
1391.505338,1.391694,826502.000000,33539.000000
1394.857030,1.392238,822727.000000,33344.000000
1398.204401,1.390625,819381.000000,33332.000000
1401.547450,1.389806,815212.000000,33225.000000
1404.886177,1.390014,810816.000000,33030.000000
1408.220583,1.390461,807007.000000,32841.000000
1411.550667,1.390465,803845.000000,32712.000000
1414.876429,1.390475,800571.000000,32578.000000
1419.304056,1.390664,795411.000000,32354.000000
1422.619735,1.389797,791863.000000,32274.000000
1425.931092,1.389884,789812.000000,32184.000000
1429.238127,1.389393,787498.000000,32126.000000
1432.540841,1.390833,784703.000000,31906.000000
1435.839233,1.388290,781539.000000,31964.000000
1439.133303,1.388344,779314.000000,31869.000000
1442.423052,1.389337,776294.000000,31673.000000
1445.708479,1.389182,773371.000000,31565.000000
1448.989585,1.388878,769695.000000,31437.000000
1452.266369,1.388793,767073.000000,31336.000000
1455.538831,1.389476,762960.000000,31119.000000
1459.895391,1.389816,757300.000000,30864.000000
1463.157769,1.389404,753568.000000,30741.000000
1466.415826,1.391343,749404.000000,30435.000000
1469.669561,1.390288,743755.000000,30279.000000
1472.918975,1.389639,738352.000000,30104.000000
1476.164067,1.388884,733201.000000,29946.000000
1479.404837,1.390637,727341.000000,29587.000000
1482.641285,1.391077,722073.000000,29343.000000
1485.873412,1.389861,716423.000000,29195.000000
1489.101218,1.390924,710602.000000,28887.000000
1492.324701,1.390862,704918.000000,28660.000000
1495.543863,1.392790,699704.000000,28322.000000
1498.758704,1.391587,694048.000000,28171.000000
1503.038435,1.392733,685926.000000,27768.000000
1506.243191,1.392435,680148.000000,27553.000000
1509.443626,1.395682,674608.000000,27125.000000
1512.639740,1.394732,668544.000000,26940.000000
1515.831531,1.395518,662594.000000,26652.000000
1519.019001,1.395340,656483.000000,26417.000000
1522.202150,1.397542,650629.000000,26049.000000
1525.380976,1.398314,645306.000000,25790.000000
1528.555481,1.398796,639735.000000,25539.000000
1531.725665,1.400358,634020.000000,25220.000000
1534.891527,1.399055,627659.000000,25042.000000
1538.053067,1.400842,622269.000000,24725.000000
1542.261731,1.401164,615200.000000,24426.000000
1545.413188,1.401302,609827.000000,24205.000000
1548.560322,1.402872,603717.000000,23876.000000
1551.703135,1.404337,598019.000000,23571.000000
1554.841627,1.403814,592181.000000,23369.000000
1557.975797,1.405240,586908.000000,23085.000000
1561.105645,1.405612,581634.000000,22858.000000
1564.231171,1.407679,575359.000000,22504.000000
1567.352376,1.406169,569413.000000,22349.000000
1570.469260,1.404867,564381.000000,22218.000000
1573.581821,1.406741,559167.000000,21918.000000
1576.690061,1.407719,552834.000000,21621.000000
1579.793979,1.406924,545902.000000,21389.000000
1583.925815,1.407288,538160.000000,21068.000000
1587.019649,1.406641,531798.000000,20850.000000
1590.109162,1.407849,525069.000000,20529.000000
1593.194353,1.405000,517012.000000,20347.000000
1596.275223,1.403775,509702.000000,20116.000000
1599.351771,1.403423,501846.000000,19822.000000
1602.423997,1.402373,494194.000000,19567.000000
1605.491902,1.401157,486692.000000,19324.000000
1608.555485,1.399506,478573.000000,19074.000000
1611.614747,1.400288,470336.000000,18712.000000
1614.669686,1.398103,461923.000000,18470.000000
1617.720304,1.398481,453440.000000,18115.000000
1621.781073,1.396381,442060.000000,17746.000000
1624.821607,1.393460,433505.000000,17520.000000
1627.857820,1.392560,424533.000000,17193.000000
1630.889711,1.393820,415861.000000,16793.000000
1633.917280,1.390223,406856.000000,16566.000000
1636.940528,1.389359,398326.000000,16251.000000
1639.959454,1.385618,388738.000000,15997.000000
1642.974059,1.381665,379099.000000,15743.000000
1645.984342,1.379643,369021.000000,15396.000000
1648.990303,1.374333,358096.000000,15124.000000
1651.991942,1.373617,345876.000000,14632.000000
1654.989260,1.363261,330871.000000,14335.000000
1657.982257,1.355427,313599.000000,13834.000000
1661.966196,1.333713,285561.000000,13243.000000
1664.949108,1.310062,259848.000000,12725.000000
1667.927699,1.288391,231057.000000,11894.000000
1670.901969,1.261494,201989.000000,11062.000000
1673.871916,1.237679,173597.000000,10043.000000
1676.837542,1.220437,147503.000000,8879.000000
1679.798846,1.212613,124801.000000,7649.000000
1682.755829,1.205446,105329.000000,6563.000000
1685.708490,1.202206,89413.000000,5613.000000
1688.656830,1.219915,76575.000000,4615.000000
1691.600847,1.223367,66181.000000,3957.000000
1694.540543,1.243863,57404.000000,3274.000000
1698.453416,1.239337,47491.000000,2737.000000
1701.383028,1.252625,41703.000000,2331.000000
