Method:,Hadamard 1,,
1608.555485,1.634391,478573.000000,11106.000000
1611.614747,1.637980,470336.000000,10825.000000
1614.669686,1.633970,461923.000000,10730.000000
1617.720304,1.640322,453440.000000,10380.000000
1621.781073,1.634461,442060.000000,10257.000000
1624.821607,1.630443,433505.000000,10152.000000
1627.857820,1.628607,424533.000000,9984.000000
1630.889711,1.634556,415861.000000,9647.000000
1633.917280,1.629983,406856.000000,9538.000000
1636.940528,1.633487,398326.000000,9263.000000
1639.959454,1.627809,388738.000000,9159.000000
1642.974059,1.631319,379099.000000,8860.000000
1645.984342,1.632805,369021.000000,8595.000000
1648.990303,1.628172,358096.000000,8430.000000
1651.991942,1.635342,345876.000000,8009.000000
1654.989260,1.631198,330871.000000,7735.000000
1657.982257,1.638500,313599.000000,7209.000000
1661.966196,1.636089,285561.000000,6601.000000
1664.949108,1.631745,259848.000000,6067.000000
1667.927699,1.637236,231057.000000,5327.000000
1670.901969,1.645032,201989.000000,4574.000000
1673.871916,1.622227,173597.000000,4143.000000
1676.837542,1.615282,147503.000000,3577.000000
1679.798846,1.605698,124801.000000,3094.000000
1682.755829,1.610087,105329.000000,2585.000000
1685.708490,1.619569,89413.000000,2147.000000
1688.656830,1.594721,76575.000000,1947.000000
1691.600847,1.612830,66181.000000,1614.000000
1694.540543,1.609415,57404.000000,1411.000000
1698.453416,1.618945,47491.000000,1142.000000
1701.383028,1.596503,41703.000000,1056.000000
