Method:,Hadamard 1,,
1545.413188,1.344014,609827.000000,27618.000000
1548.560322,1.344862,603717.000000,27288.000000
1551.703135,1.347512,598019.000000,26866.000000
1554.841627,1.345212,592181.000000,26745.000000
1557.975797,1.348466,586908.000000,26309.000000
1561.105645,1.346647,581634.000000,26182.000000
1564.231171,1.348959,575359.000000,25762.000000
1567.352376,1.347833,569413.000000,25562.000000
1570.469260,1.347577,564381.000000,25351.000000
1573.581821,1.350140,559167.000000,24969.000000
1576.690061,1.350302,552834.000000,24677.000000
1579.793979,1.349298,545902.000000,24424.000000
1583.925815,1.351805,538160.000000,23939.000000
1587.019649,1.349608,531798.000000,23776.000000
1590.109162,1.352246,525069.000000,23333.000000
1593.194353,1.347657,517012.000000,23219.000000
1596.275223,1.347879,509702.000000,22879.000000
1599.351771,1.348311,501846.000000,22504.000000
1602.423997,1.348857,494194.000000,22133.000000
1605.491902,1.345661,486692.000000,21958.000000
1608.555485,1.347066,478573.000000,21522.000000
1611.614747,1.345581,470336.000000,21224.000000
1614.669686,1.343821,461923.000000,20929.000000
1617.720304,1.341705,453440.000000,20645.000000
1621.781073,1.339035,442060.000000,20251.000000
1624.821607,1.338490,433505.000000,19884.000000
1627.857820,1.334792,424533.000000,19639.000000
1630.889711,1.337756,415861.000000,19107.000000
1633.917280,1.333324,406856.000000,18885.000000
1636.940528,1.333184,398326.000000,18495.000000
1639.959454,1.327277,388738.000000,18297.000000
1642.974059,1.329285,379099.000000,17761.000000
1645.984342,1.327476,369021.000000,17361.000000
1648.990303,1.323014,358096.000000,17021.000000
1651.991942,1.319808,345876.000000,16562.000000
1654.989260,1.310331,330871.000000,16193.000000
1657.982257,1.304449,313599.000000,15557.000000
1661.966196,1.287762,285561.000000,14721.000000
1664.949108,1.272518,259848.000000,13874.000000
1667.927699,1.259369,231057.000000,12716.000000
1670.901969,1.243272,201989.000000,11536.000000
1673.871916,1.230985,173597.000000,10199.000000
1676.837542,1.218387,147503.000000,8921.000000
1679.798846,1.219020,124801.000000,7537.000000
1682.755829,1.205379,105329.000000,6564.000000
1685.708490,1.223209,89413.000000,5348.000000
1688.656830,1.226936,76575.000000,4541.000000
1691.600847,1.231119,66181.000000,3887.000000
1694.540543,1.248799,57404.000000,3237.000000
1698.453416,1.267863,47491.000000,2563.000000
1701.383028,1.261471,41703.000000,2284.000000
