Method:,Hadamard 1,,
1253.893907,1.182849,640245.000000,42024.000000
1257.418465,1.181417,652792.000000,42989.000000
1260.938701,1.181845,665945.000000,43812.000000
1264.454615,1.180436,678287.000000,44769.000000
1267.966208,1.180601,690806.000000,45578.000000
1271.473479,1.181078,704539.000000,46433.000000
1274.976429,1.182009,718686.000000,47264.000000
1278.475056,1.181516,732831.000000,48249.000000
1281.969363,1.183254,745575.000000,48892.000000
1286.621715,1.186400,764267.000000,49756.000000
1290.105938,1.189604,774383.000000,50044.000000
1293.585838,1.193265,783466.000000,50206.000000
1297.061417,1.197309,792419.000000,50309.000000
1300.532675,1.202557,802228.000000,50320.000000
1303.999611,1.208563,810668.000000,50151.000000
1307.462225,1.214486,816703.000000,49840.000000
1310.920518,1.222815,823212.000000,49283.000000
1314.374489,1.229911,830491.000000,48913.000000
1317.824138,1.240924,836234.000000,48018.000000
1321.269466,1.251125,840134.000000,47122.000000
1324.710472,1.262385,843025.000000,46074.000000
1328.147156,1.272382,846348.000000,45203.000000
1332.722679,1.287064,850466.000000,43913.000000
1336.149280,1.300092,851778.000000,42681.000000
1339.571559,1.312194,852802.000000,41558.000000
1342.989516,1.322489,853887.000000,40636.000000
1346.403152,1.332227,855068.000000,39790.000000
1349.812466,1.341548,853771.000000,38886.000000
1353.217459,1.347951,852103.000000,38242.000000
1356.618129,1.354293,851003.000000,37639.000000
1360.014478,1.355922,849616.000000,37437.000000
1363.406506,1.360776,847186.000000,36915.000000
1366.794212,1.365447,845120.000000,36431.000000
1370.177596,1.368715,844187.000000,36118.000000
1374.682052,1.372477,841418.000000,35689.000000
1378.055353,1.375096,837589.000000,35313.000000
1381.424332,1.379461,835101.000000,34856.000000
1384.788989,1.380894,832957.000000,34652.000000
1388.149324,1.380713,830471.000000,34563.000000
1391.505338,1.383065,826502.000000,34212.000000
1394.857030,1.382285,822727.000000,34117.000000
1398.204401,1.382352,819381.000000,33973.000000
1401.547450,1.382778,815212.000000,33767.000000
1404.886177,1.382454,810816.000000,33610.000000
1408.220583,1.383014,807007.000000,33409.000000
1411.550667,1.381218,803845.000000,33416.000000
1414.876429,1.383756,800571.000000,33086.000000
1419.304056,1.381184,795411.000000,33068.000000
1422.619735,1.383068,791863.000000,32778.000000
1425.931092,1.383348,789812.000000,32672.000000
1429.238127,1.382406,787498.000000,32647.000000
1432.540841,1.383464,784703.000000,32452.000000
1435.839233,1.381723,781539.000000,32451.000000
1439.133303,1.380297,779314.000000,32465.000000
1442.423052,1.382116,776294.000000,32204.000000
1445.708479,1.380370,773371.000000,32212.000000
1448.989585,1.383127,769695.000000,31856.000000
1452.266369,1.381686,767073.000000,31853.000000
1455.538831,1.382238,762960.000000,31642.000000
1459.895391,1.383155,757300.000000,31341.000000
1463.157769,1.380511,753568.000000,31377.000000
1466.415826,1.383607,749404.000000,30982.000000
1469.669561,1.382273,743755.000000,30843.000000
1472.918975,1.384762,738352.000000,30444.000000
1476.164067,1.383207,733201.000000,30340.000000
1479.404837,1.383937,727341.000000,30047.000000
1482.641285,1.384686,722073.000000,29778.000000
1485.873412,1.384127,716423.000000,29583.000000
1489.101218,1.384566,710602.000000,29313.000000
1492.324701,1.384978,704918.000000,29051.000000
1495.543863,1.385854,699704.000000,28778.000000
1498.758704,1.384280,694048.000000,28649.000000
1503.038435,1.385459,685926.000000,28237.000000
1506.243191,1.385445,680148.000000,28000.000000
1509.443626,1.388347,674608.000000,27587.000000
1512.639740,1.387776,668544.000000,27375.000000
1515.831531,1.387270,662594.000000,27163.000000
1519.019001,1.390631,656483.000000,26705.000000
1522.202150,1.388501,650629.000000,26597.000000
1525.380976,1.389843,645306.000000,26298.000000
1528.555481,1.391445,639735.000000,25975.000000
1531.725665,1.393083,634020.000000,25646.000000
1534.891527,1.392446,627659.000000,25426.000000
1538.053067,1.392491,622269.000000,25205.000000
1542.261731,1.390920,615200.000000,25009.000000
1545.413188,1.393055,609827.000000,24669.000000
1548.560322,1.395782,603717.000000,24269.000000
1551.703135,1.396015,598019.000000,24027.000000
1554.841627,1.397029,592181.000000,23737.000000
1557.975797,1.396358,586908.000000,23562.000000
1561.105645,1.398526,581634.000000,23234.000000
1564.231171,1.398854,575359.000000,22966.000000
1567.352376,1.397074,569413.000000,22822.000000
1570.469260,1.401460,564381.000000,22393.000000
1573.581821,1.399120,559167.000000,22306.000000
1576.690061,1.401655,552834.000000,21925.000000
1579.793979,1.400695,545902.000000,21698.000000
1583.925815,1.401290,538160.000000,21361.000000
1587.019649,1.400662,531798.000000,21139.000000
1590.109162,1.400590,525069.000000,20875.000000
1593.194353,1.397509,517012.000000,20701.000000
1596.275223,1.396411,509702.000000,20460.000000
1599.351771,1.395069,501846.000000,20207.000000
1602.423997,1.396487,494194.000000,19834.000000
1605.491902,1.392920,486692.000000,19694.000000
1608.555485,1.393604,478573.000000,19335.000000
1611.614747,1.393517,470336.000000,19006.000000
1614.669686,1.389858,461923.000000,18824.000000
1617.720304,1.391042,453440.000000,18428.000000
1621.781073,1.386031,442060.000000,18174.000000
1624.821607,1.385210,433505.000000,17856.000000
1627.857820,1.381980,424533.000000,17617.000000
1630.889711,1.385673,415861.000000,17111.000000
1633.917280,1.381451,406856.000000,16904.000000
1636.940528,1.380680,398326.000000,16579.000000
1639.959454,1.377523,388738.000000,16298.000000
1642.974059,1.374714,379099.000000,15997.000000
1645.984342,1.368999,369021.000000,15778.000000
1648.990303,1.363808,358096.000000,15495.000000
1651.991942,1.363061,345876.000000,14992.000000
1654.989260,1.355544,330871.000000,14592.000000
1657.982257,1.342103,313599.000000,14265.000000
1661.966196,1.317775,285561.000000,13738.000000
1664.949108,1.291227,259848.000000,13289.000000
1667.927699,1.266670,231057.000000,12504.000000
1670.901969,1.236882,201989.000000,11707.000000
1673.871916,1.207246,173597.000000,10772.000000
1676.837542,1.174220,147503.000000,9876.000000
1679.798846,1.160258,124801.000000,8629.000000
1682.755829,1.146503,105329.000000,7517.000000
1685.708490,1.147329,89413.000000,6369.000000
1688.656830,1.158175,76575.000000,5320.000000
1691.600847,1.174820,66181.000000,4425.000000
1694.540543,1.191328,57404.000000,3695.000000
1698.453416,1.190181,47491.000000,3065.000000
1701.383028,1.179731,41703.000000,2757.000000
