Method:,Hadamard 1,,
1035.773614,1.087020,374438.000000,30645.000000
1039.556029,1.083605,370584.000000,30569.000000
1043.334123,1.082454,367475.000000,30393.000000
1047.107895,1.081373,364330.000000,30208.000000
1052.132869,1.079042,359009.000000,29927.000000
1055.896557,1.077675,356290.000000,29794.000000
1059.655924,1.077762,354149.000000,29609.000000
1063.410969,1.078830,351795.000000,29340.000000
1067.161692,1.077260,349463.000000,29251.000000
1070.908094,1.079541,347652.000000,28947.000000
1074.650174,1.078822,346034.000000,28860.000000
1078.387933,1.080113,344815.000000,28673.000000
1082.121369,1.080975,343958.000000,28545.000000
1085.850485,1.083438,343127.000000,28315.000000
1089.575278,1.083995,343191.000000,28284.000000
1093.295750,1.087778,344015.000000,28106.000000
1097.011900,1.087392,344296.000000,28154.000000
1101.960045,1.087866,345137.000000,28192.000000
1105.666111,1.092576,346153.000000,27970.000000
1109.367856,1.092825,346661.000000,27995.000000
1113.065279,1.097383,347841.000000,27797.000000
1116.758381,1.097086,348929.000000,27903.000000
1120.447161,1.104196,350595.000000,27581.000000
1124.131619,1.113350,352040.000000,27117.000000
1127.811756,1.126818,353928.000000,26430.000000
1131.487571,1.145840,355980.000000,25444.000000
1135.159064,1.164868,357920.000000,24486.000000
1138.826236,1.186125,360493.000000,23484.000000
1142.489086,1.206351,363800.000000,22621.000000
1147.366164,1.227444,368112.000000,21804.000000
1151.018930,1.241253,371448.000000,21313.000000
1154.667374,1.251905,375777.000000,21039.000000
1158.311497,1.258084,380111.000000,20981.000000
1161.951299,1.261247,384988.000000,21096.000000
1165.586779,1.260481,389793.000000,21397.000000
1169.217937,1.259626,395608.000000,21759.000000
1172.844773,1.256324,401940.000000,22276.000000
1176.467288,1.254109,408458.000000,22753.000000
1180.085481,1.253476,415500.000000,23179.000000
1183.699353,1.247741,423175.000000,23921.000000
1187.308903,1.244594,431167.000000,24550.000000
1190.914131,1.243902,439458.000000,25062.000000
1195.714379,1.244356,450819.000000,25683.000000
1199.309524,1.243879,460669.000000,26273.000000
1202.900347,1.246976,471029.000000,26673.000000
1206.486848,1.245954,480916.000000,27297.000000
1210.069027,1.249049,491861.000000,27720.000000
1213.646885,1.247899,503550.000000,28454.000000
1217.220421,1.246385,515976.000000,29258.000000
1220.789636,1.243510,526727.000000,30066.000000
1224.354529,1.238217,537290.000000,31045.000000
1227.915100,1.233410,549160.000000,32084.000000
1231.471350,1.230840,561812.000000,33018.000000
1235.023278,1.227181,574865.000000,34071.000000
1239.752460,1.224659,589855.000000,35163.000000
1243.294304,1.223546,602768.000000,36025.000000
1246.831827,1.220051,616327.000000,37133.000000
1250.365028,1.220375,628780.000000,37855.000000
1253.893907,1.220773,640245.000000,38510.000000
1257.418465,1.221721,652792.000000,39179.000000
1260.938701,1.222302,665945.000000,39915.000000
1264.454615,1.223808,678287.000000,40514.000000
1267.966208,1.225567,690806.000000,41095.000000
1271.473479,1.226999,704539.000000,41774.000000
1274.976429,1.230743,718686.000000,42247.000000
1278.475056,1.233388,732831.000000,42817.000000
1281.969363,1.236746,745575.000000,43226.000000
1286.621715,1.243231,764267.000000,43653.000000
1290.105938,1.249071,774383.000000,43640.000000
1293.585838,1.253867,783466.000000,43667.000000
1297.061417,1.261135,792419.000000,43433.000000
1300.532675,1.266888,802228.000000,43392.000000
1303.999611,1.273892,810668.000000,43147.000000
1307.462225,1.282563,816703.000000,42609.000000
1310.920518,1.290024,823212.000000,42217.000000
1314.374489,1.298034,830491.000000,41812.000000
1317.824138,1.307157,836234.000000,41226.000000
1321.269466,1.316004,840134.000000,40583.000000
1324.710472,1.323292,843025.000000,40045.000000
1328.147156,1.330490,846348.000000,39542.000000
1332.722679,1.339127,850466.000000,38952.000000
1336.149280,1.346097,851778.000000,38391.000000
1339.571559,1.350631,852802.000000,38038.000000
1342.989516,1.355970,853887.000000,37621.000000
1346.403152,1.360432,855068.000000,37288.000000
1349.812466,1.362003,853771.000000,37097.000000
1353.217459,1.366098,852103.000000,36677.000000
1356.618129,1.367900,851003.000000,36478.000000
1360.014478,1.368706,849616.000000,36351.000000
1363.406506,1.369402,847186.000000,36189.000000
1366.794212,1.371582,845120.000000,35920.000000
1370.177596,1.373600,844187.000000,35714.000000
1374.682052,1.374698,841418.000000,35507.000000
1378.055353,1.376217,837589.000000,35222.000000
1381.424332,1.376296,835101.000000,35111.000000
1384.788989,1.376331,832957.000000,35018.000000
1388.149324,1.377296,830471.000000,34836.000000
1391.505338,1.378959,826502.000000,34537.000000
1394.857030,1.376230,822727.000000,34596.000000
1398.204401,1.377092,819381.000000,34387.000000
1401.547450,1.375508,815212.000000,34337.000000
1404.886177,1.375646,810816.000000,34141.000000
1408.220583,1.377370,807007.000000,33846.000000
1411.550667,1.377542,803845.000000,33700.000000
1414.876429,1.376596,800571.000000,33636.000000
1419.304056,1.376806,795411.000000,33403.000000
1422.619735,1.377420,791863.000000,33207.000000
1425.931092,1.377197,789812.000000,33138.000000
1429.238127,1.376566,787498.000000,33089.000000
1432.540841,1.376415,784703.000000,32983.000000
1435.839233,1.374674,781539.000000,32982.000000
1439.133303,1.375362,779314.000000,32836.000000
1442.423052,1.375120,776294.000000,32727.000000
1445.708479,1.374438,773371.000000,32655.000000
1448.989585,1.373768,769695.000000,32550.000000
1452.266369,1.373796,767073.000000,32437.000000
1455.538831,1.374902,762960.000000,32181.000000
1459.895391,1.373250,757300.000000,32064.000000
1463.157769,1.374928,753568.000000,31783.000000
1466.415826,1.376461,749404.000000,31496.000000
1469.669561,1.375733,743755.000000,31311.000000
1472.918975,1.376258,738352.000000,31046.000000
1476.164067,1.376221,733201.000000,30832.000000
1479.404837,1.377381,727341.000000,30504.000000
1482.641285,1.377052,722073.000000,30306.000000
1485.873412,1.376834,716423.000000,30084.000000
1489.101218,1.375679,710602.000000,29919.000000
1492.324701,1.375894,704918.000000,29665.000000
1495.543863,1.378373,699704.000000,29278.000000
1498.758704,1.376706,694048.000000,29153.000000
1503.038435,1.378305,685926.000000,28706.000000
1506.243191,1.380296,680148.000000,28334.000000
1509.443626,1.382235,674608.000000,27978.000000
1512.639740,1.379977,668544.000000,27871.000000
1515.831531,1.380480,662594.000000,27591.000000
1519.019001,1.381172,656483.000000,27293.000000
1522.202150,1.382324,650629.000000,26978.000000
1525.380976,1.384231,645306.000000,26640.000000
1528.555481,1.383542,639735.000000,26452.000000
1531.725665,1.387247,634020.000000,25993.000000
1534.891527,1.385179,627659.000000,25855.000000
1538.053067,1.384908,622269.000000,25649.000000
1542.261731,1.386549,615200.000000,25262.000000
1545.413188,1.387110,609827.000000,25009.000000
1548.560322,1.387118,603717.000000,24758.000000
1551.703135,1.387850,598019.000000,24483.000000
1554.841627,1.390510,592181.000000,24096.000000
1557.975797,1.391154,586908.000000,23846.000000
1561.105645,1.390231,581634.000000,23682.000000
1564.231171,1.390686,575359.000000,23402.000000
1567.352376,1.391797,569413.000000,23101.000000
1570.469260,1.392363,564381.000000,22867.000000
1573.581821,1.391822,559167.000000,22684.000000
1576.690061,1.391591,552834.000000,22439.000000
1579.793979,1.392722,545902.000000,22100.000000
1583.925815,1.393532,538160.000000,21746.000000
1587.019649,1.391897,531798.000000,21570.000000
1590.109162,1.390392,525069.000000,21371.000000
1593.194353,1.391447,517012.000000,20992.000000
1596.275223,1.388648,509702.000000,20829.000000
1599.351771,1.387188,501846.000000,20577.000000
1602.423997,1.390723,494194.000000,20099.000000
1605.491902,1.385487,486692.000000,20034.000000
1608.555485,1.386210,478573.000000,19667.000000
1611.614747,1.383891,470336.000000,19432.000000
1614.669686,1.381993,461923.000000,19168.000000
1617.720304,1.380932,453440.000000,18862.000000
1621.781073,1.380899,442060.000000,18390.000000
1624.821607,1.378285,433505.000000,18143.000000
1627.857820,1.372784,424533.000000,17994.000000
1630.889711,1.375538,415861.000000,17515.000000
1633.917280,1.372778,406856.000000,17245.000000
1636.940528,1.372609,398326.000000,16890.000000
1639.959454,1.368008,388738.000000,16659.000000
1642.974059,1.366272,379099.000000,16311.000000
1645.984342,1.362985,369021.000000,15998.000000
1648.990303,1.359818,358096.000000,15638.000000
1651.991942,1.354825,345876.000000,15279.000000
1654.989260,1.345250,330871.000000,14942.000000
1657.982257,1.335636,313599.000000,14479.000000
1661.966196,1.309261,285561.000000,14010.000000
1664.949108,1.290117,259848.000000,13323.000000
1667.927699,1.264142,231057.000000,12577.000000
1670.901969,1.231206,201989.000000,11861.000000
1673.871916,1.204273,173597.000000,10846.000000
1676.837542,1.176955,147503.000000,9814.000000
1679.798846,1.166135,124801.000000,8513.000000
1682.755829,1.155493,105329.000000,7363.000000
1685.708490,1.153718,89413.000000,6276.000000
1688.656830,1.162441,76575.000000,5268.000000
1691.600847,1.165019,66181.000000,4526.000000
1694.540543,1.190271,57404.000000,3704.000000
1698.453416,1.194596,47491.000000,3034.000000
1701.383028,1.202198,41703.000000,2618.000000
