Method:,Hadamard 1,,
Host Date-Time:,19/11/19 @ 21:36:52,,
Header Version:,1,,
System Temp (C):,32.2,,
Detector Temp (C):,27.39,,
Humidity (%):,30.18,,
Lamp PD:,3754,,
Shift Vector Coefficients:,-9.58825,0.0592209,-8.02911e-05,,
Pixel to Wavelength Coefficients:,1788.66,-0.931881,-0.000240091,,
Serial Number:,6460050,,
Scan Config Name:,Hadamard 1,,
Scan Config Type:,Slew,,
Section 1,,
Start wavelength (nm):,900,,
End wavelength (nm):,1700,,
Pattern Pixel Width (nm):,   7.03,,,,
Exposure (ms):,  0.635,,,,
Digital Resolution:,228,,
Num Repeats:,6,,
PGA Gain:,64,,
Total Measurement Time in sec:,  2.676,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
1360.014478,1.429481,849616.000000,31604.000000
1363.406506,1.433212,847186.000000,31244.000000
1366.794212,1.437522,845120.000000,30860.000000
1370.177596,1.441115,844187.000000,30572.000000
1374.682052,1.444962,841418.000000,30203.000000
1378.055353,1.448582,837589.000000,29816.000000
1381.424332,1.452609,835101.000000,29453.000000
1384.788989,1.455716,832957.000000,29168.000000
1388.149324,1.456882,830471.000000,29003.000000
1391.505338,1.459256,826502.000000,28707.000000
1394.857030,1.459482,822727.000000,28561.000000
1398.204401,1.460366,819381.000000,28387.000000
1401.547450,1.460375,815212.000000,28242.000000
1404.886177,1.459012,810816.000000,28178.000000
1408.220583,1.458867,807007.000000,28055.000000
1411.550667,1.458309,803845.000000,27981.000000
1414.876429,1.459840,800571.000000,27769.000000
1419.304056,1.458865,795411.000000,27652.000000
1422.619735,1.457002,791863.000000,27647.000000
1425.931092,1.456788,789812.000000,27589.000000
1429.238127,1.458071,787498.000000,27427.000000
1432.540841,1.458034,784703.000000,27332.000000
1435.839233,1.455168,781539.000000,27402.000000
1439.133303,1.454581,779314.000000,27361.000000
1442.423052,1.455377,776294.000000,27205.000000
1445.708479,1.454778,773371.000000,27140.000000
1448.989585,1.454842,769695.000000,27007.000000
1452.266369,1.453055,767073.000000,27026.000000
1455.538831,1.453687,762960.000000,26842.000000
1459.895391,1.453506,757300.000000,26654.000000
1463.157769,1.452551,753568.000000,26581.000000
1466.415826,1.453804,749404.000000,26358.000000
1469.669561,1.452930,743755.000000,26212.000000
1472.918975,1.452806,738352.000000,26029.000000
1476.164067,1.452192,733201.000000,25884.000000
1479.404837,1.452228,727341.000000,25675.000000
1482.641285,1.452672,722073.000000,25463.000000
1485.873412,1.453786,716423.000000,25199.000000
1489.101218,1.454330,710602.000000,24963.000000
1492.324701,1.452061,704918.000000,24893.000000
1495.543863,1.454845,699704.000000,24551.000000
1498.758704,1.451108,694048.000000,24563.000000
1503.038435,1.452875,685926.000000,24177.000000
1506.243191,1.451795,680148.000000,24033.000000
1509.443626,1.453845,674608.000000,23725.000000
1512.639740,1.454839,668544.000000,23458.000000
1515.831531,1.454302,662594.000000,23278.000000
1519.019001,1.453988,656483.000000,23080.000000
1522.202150,1.454656,650629.000000,22839.000000
1525.380976,1.455657,645306.000000,22600.000000
1528.555481,1.455965,639735.000000,22389.000000
1531.725665,1.456984,634020.000000,22137.000000
1534.891527,1.454650,627659.000000,22033.000000
1538.053067,1.457538,622269.000000,21699.000000
1542.261731,1.458217,615200.000000,21419.000000
1545.413188,1.455402,609827.000000,21370.000000
1548.560322,1.456942,603717.000000,21081.000000
1551.703135,1.457234,598019.000000,20868.000000
1554.841627,1.458629,592181.000000,20598.000000
1557.975797,1.461288,586908.000000,20290.000000
1561.105645,1.463338,581634.000000,20013.000000
1564.231171,1.460105,575359.000000,19945.000000
1567.352376,1.460168,569413.000000,19736.000000
1570.469260,1.462943,564381.000000,19437.000000
1573.581821,1.464376,559167.000000,19194.000000
1576.690061,1.461334,552834.000000,19110.000000
1579.793979,1.460584,545902.000000,18903.000000
1583.925815,1.462146,538160.000000,18568.000000
1587.019649,1.462300,531798.000000,18342.000000
1590.109162,1.460575,525069.000000,18182.000000
1593.194353,1.458228,517012.000000,18000.000000
1596.275223,1.459417,509702.000000,17697.000000
1599.351771,1.457706,501846.000000,17493.000000
1602.423997,1.457637,494194.000000,17229.000000
1605.491902,1.457010,486692.000000,16992.000000
1608.555485,1.456608,478573.000000,16724.000000
1611.614747,1.457511,470336.000000,16402.000000
1614.669686,1.455215,461923.000000,16194.000000
1617.720304,1.454059,453440.000000,15939.000000
1621.781073,1.450606,442060.000000,15663.000000
1624.821607,1.451452,433505.000000,15330.000000
1627.857820,1.447098,424533.000000,15164.000000
1630.889711,1.450686,415861.000000,14732.000000
1633.917280,1.445356,406856.000000,14591.000000
1636.940528,1.445085,398326.000000,14294.000000
1639.959454,1.441517,388738.000000,14065.000000
1642.974059,1.440197,379099.000000,13758.000000
1645.984342,1.434599,369021.000000,13566.000000
1648.990303,1.430050,358096.000000,13303.000000
1651.991942,1.422844,345876.000000,13064.000000
1654.989260,1.417328,330871.000000,12657.000000
1657.982257,1.409979,313599.000000,12201.000000
1661.966196,1.386179,285561.000000,11736.000000
1664.949108,1.369357,259848.000000,11101.000000
1667.927699,1.344603,231057.000000,10450.000000
1670.901969,1.322650,201989.000000,9609.000000
1673.871916,1.306663,173597.000000,8568.000000
1676.837542,1.284629,147503.000000,7659.000000
1679.798846,1.279380,124801.000000,6559.000000
1682.755829,1.272734,105329.000000,5621.000000
1685.708490,1.279118,89413.000000,4702.000000
1688.656830,1.273108,76575.000000,4083.000000
1691.600847,1.280404,66181.000000,3470.000000
1694.540543,1.287211,57404.000000,2963.000000
1698.453416,1.316586,47491.000000,2291.000000
1701.383028,1.295679,41703.000000,2111.000000
