Method:,Hadamard 1,,
1101.960045,1.200952,345137.000000,21729.000000
1105.666111,1.205156,346153.000000,21583.000000
1109.367856,1.209004,346661.000000,21424.000000
1113.065279,1.211190,347841.000000,21389.000000
1116.758381,1.216934,348929.000000,21174.000000
1120.447161,1.224576,350595.000000,20904.000000
1124.131619,1.237921,352040.000000,20355.000000
1127.811756,1.249495,353928.000000,19926.000000
1131.487571,1.269030,355980.000000,19160.000000
1135.159064,1.284951,357920.000000,18571.000000
1138.826236,1.299506,360493.000000,18088.000000
1142.489086,1.309590,363800.000000,17835.000000
1147.366164,1.319334,368112.000000,17646.000000
1151.018930,1.333033,371448.000000,17253.000000
1154.667374,1.341579,375777.000000,17114.000000
1158.311497,1.351100,380111.000000,16936.000000
1161.951299,1.358538,384988.000000,16862.000000
1165.586779,1.361946,389793.000000,16939.000000
1169.217937,1.366791,395608.000000,17001.000000
1172.844773,1.362615,401940.000000,17440.000000
1176.467288,1.363199,408458.000000,17699.000000
1180.085481,1.360437,415500.000000,18119.000000
1183.699353,1.352824,423175.000000,18780.000000
1187.308903,1.343032,431167.000000,19571.000000
1190.914131,1.334972,439458.000000,20321.000000
1195.714379,1.325663,450819.000000,21298.000000
1199.309524,1.321440,460669.000000,21976.000000
1202.900347,1.319940,471029.000000,22548.000000
1206.486848,1.316001,480916.000000,23231.000000
1210.069027,1.314882,491861.000000,23821.000000
1213.646885,1.311461,503550.000000,24580.000000
1217.220421,1.306618,515976.000000,25469.000000
1220.789636,1.297685,526727.000000,26540.000000
1224.354529,1.291160,537290.000000,27482.000000
1227.915100,1.285739,549160.000000,28442.000000
1231.471350,1.279313,561812.000000,29531.000000
1235.023278,1.272909,574865.000000,30666.000000
1239.752460,1.269357,589855.000000,31724.000000
1243.294304,1.264528,602768.000000,32781.000000
1246.831827,1.263188,616327.000000,33622.000000
1250.365028,1.262901,628780.000000,34324.000000
1253.893907,1.261559,640245.000000,35058.000000
1257.418465,1.259729,652792.000000,35896.000000
1260.938701,1.262086,665945.000000,36421.000000
1264.454615,1.261595,678287.000000,37138.000000
1267.966208,1.263499,690806.000000,37658.000000
1271.473479,1.263088,704539.000000,38443.000000
1274.976429,1.262511,718686.000000,39267.000000
1278.475056,1.265842,732831.000000,39734.000000
1281.969363,1.267715,745575.000000,40251.000000
1286.621715,1.270493,764267.000000,40997.000000
1290.105938,1.272669,774383.000000,41332.000000
1293.585838,1.277639,783466.000000,41341.000000
1297.061417,1.282217,792419.000000,41375.000000
1300.532675,1.286302,802228.000000,41495.000000
1303.999611,1.290889,810668.000000,41491.000000
1307.462225,1.296967,816703.000000,41219.000000
1310.920518,1.303767,823212.000000,40902.000000
1314.374489,1.310338,830491.000000,40644.000000
1317.824138,1.317918,836234.000000,40217.000000
1321.269466,1.327872,840134.000000,39489.000000
1324.710472,1.334876,843025.000000,38991.000000
1328.147156,1.343648,846348.000000,38362.000000
1332.722679,1.358018,850466.000000,37294.000000
1336.149280,1.369404,851778.000000,36385.000000
1339.571559,1.381428,852802.000000,35434.000000
1342.989516,1.394426,853887.000000,34433.000000
1346.403152,1.403984,855068.000000,33730.000000
1349.812466,1.411172,853771.000000,33126.000000
1353.217459,1.417994,852103.000000,32546.000000
1356.618129,1.421752,851003.000000,32224.000000
1360.014478,1.425609,849616.000000,31887.000000
1363.406506,1.429834,847186.000000,31488.000000
1366.794212,1.433586,845120.000000,31141.000000
1370.177596,1.439541,844187.000000,30683.000000
1374.682052,1.441296,841418.000000,30459.000000
1378.055353,1.444104,837589.000000,30125.000000
1381.424332,1.448413,835101.000000,29739.000000
1384.788989,1.451921,832957.000000,29424.000000
1388.149324,1.455431,830471.000000,29100.000000
1391.505338,1.456271,826502.000000,28905.000000
1394.857030,1.455381,822727.000000,28832.000000
1398.204401,1.456361,819381.000000,28650.000000
1401.547450,1.455482,815212.000000,28562.000000
1404.886177,1.455115,810816.000000,28432.000000
1408.220583,1.455767,807007.000000,28256.000000
1411.550667,1.455725,803845.000000,28148.000000
1414.876429,1.455730,800571.000000,28033.000000
1419.304056,1.454567,795411.000000,27927.000000
1422.619735,1.454902,791863.000000,27781.000000
1425.931092,1.454903,789812.000000,27709.000000
1429.238127,1.454225,787498.000000,27671.000000
1432.540841,1.453780,784703.000000,27601.000000
1435.839233,1.451240,781539.000000,27651.000000
1439.133303,1.452175,779314.000000,27513.000000
1442.423052,1.450867,776294.000000,27489.000000
1445.708479,1.450542,773371.000000,27406.000000
1448.989585,1.449171,769695.000000,27362.000000
1452.266369,1.450188,767073.000000,27205.000000
1455.538831,1.450720,762960.000000,27026.000000
1459.895391,1.450890,757300.000000,26815.000000
1463.157769,1.449312,753568.000000,26780.000000
1466.415826,1.451683,749404.000000,26487.000000
1469.669561,1.449497,743755.000000,26420.000000
1472.918975,1.450244,738352.000000,26183.000000
1476.164067,1.448932,733201.000000,26079.000000
1479.404837,1.449513,727341.000000,25836.000000
1482.641285,1.450579,722073.000000,25586.000000
1485.873412,1.447830,716423.000000,25547.000000
1489.101218,1.448094,710602.000000,25324.000000
1492.324701,1.448724,704918.000000,25085.000000
1495.543863,1.449483,699704.000000,24856.000000
1498.758704,1.448587,694048.000000,24706.000000
1503.038435,1.449172,685926.000000,24384.000000
1506.243191,1.450821,680148.000000,24087.000000
1509.443626,1.449003,674608.000000,23991.000000
1512.639740,1.450492,668544.000000,23694.000000
1515.831531,1.449995,662594.000000,23510.000000
1519.019001,1.452110,656483.000000,23180.000000
1522.202150,1.453119,650629.000000,22920.000000
1525.380976,1.452937,645306.000000,22742.000000
1528.555481,1.451969,639735.000000,22596.000000
1531.725665,1.453915,634020.000000,22294.000000
1534.891527,1.453371,627659.000000,22098.000000
1538.053067,1.452841,622269.000000,21935.000000
1542.261731,1.453057,615200.000000,21675.000000
1545.413188,1.453982,609827.000000,21440.000000
1548.560322,1.454190,603717.000000,21215.000000
1551.703135,1.455034,598019.000000,20974.000000
1554.841627,1.458482,592181.000000,20605.000000
1557.975797,1.457304,586908.000000,20477.000000
1561.105645,1.457411,581634.000000,20288.000000
1564.231171,1.457911,575359.000000,20046.000000
1567.352376,1.460168,569413.000000,19736.000000
1570.469260,1.461426,564381.000000,19505.000000
1573.581821,1.459494,559167.000000,19411.000000
1576.690061,1.459723,552834.000000,19181.000000
1579.793979,1.457950,545902.000000,19018.000000
1583.925815,1.461258,538160.000000,18606.000000
1587.019649,1.458364,531798.000000,18509.000000
1590.109162,1.459644,525069.000000,18221.000000
1593.194353,1.454576,517012.000000,18152.000000
1596.275223,1.454682,509702.000000,17891.000000
1599.351771,1.457111,501846.000000,17517.000000
1602.423997,1.455450,494194.000000,17316.000000
1605.491902,1.454487,486692.000000,17091.000000
1608.555485,1.453709,478573.000000,16836.000000
1611.614747,1.452693,470336.000000,16585.000000
1614.669686,1.449276,461923.000000,16417.000000
1617.720304,1.448751,453440.000000,16135.000000
1621.781073,1.448008,442060.000000,15757.000000
1624.821607,1.444566,433505.000000,15575.000000
1627.857820,1.444328,424533.000000,15261.000000
1630.889711,1.446696,415861.000000,14868.000000
1633.917280,1.442005,406856.000000,14704.000000
1636.940528,1.438901,398326.000000,14499.000000
1639.959454,1.437338,388738.000000,14201.000000
1642.974059,1.432966,379099.000000,13989.000000
1645.984342,1.428180,369021.000000,13768.000000
1648.990303,1.429756,358096.000000,13312.000000
1651.991942,1.422545,345876.000000,13073.000000
1654.989260,1.413672,330871.000000,12764.000000
1657.982257,1.402988,313599.000000,12399.000000
1661.966196,1.388591,285561.000000,11671.000000
1664.949108,1.365036,259848.000000,11212.000000
1667.927699,1.345060,231057.000000,10439.000000
1670.901969,1.325552,201989.000000,9545.000000
1673.871916,1.300722,173597.000000,8686.000000
1676.837542,1.289820,147503.000000,7568.000000
1679.798846,1.282237,124801.000000,6516.000000
1682.755829,1.275914,105329.000000,5580.000000
1685.708490,1.268534,89413.000000,4818.000000
1688.656830,1.274386,76575.000000,4071.000000
1691.600847,1.290277,66181.000000,3392.000000
1694.540543,1.304097,57404.000000,2850.000000
1698.453416,1.301680,47491.000000,2371.000000
1701.383028,1.312030,41703.000000,2033.000000
