Method:,Hadamard 1,,
1408.220583,1.323327,807007.000000,38331.000000
1411.550667,1.323098,803845.000000,38201.000000
1414.876429,1.323719,800571.000000,37991.000000
1419.304056,1.323617,795411.000000,37755.000000
1422.619735,1.324746,791863.000000,37489.000000
1425.931092,1.323840,789812.000000,37470.000000
1429.238127,1.323831,787498.000000,37361.000000
1432.540841,1.326140,784703.000000,37031.000000
1435.839233,1.324596,781539.000000,37013.000000
1439.133303,1.324345,779314.000000,36929.000000
1442.423052,1.325266,776294.000000,36708.000000
1445.708479,1.324978,773371.000000,36594.000000
1448.989585,1.324395,769695.000000,36469.000000
1452.266369,1.323950,767073.000000,36382.000000
1455.538831,1.324285,762960.000000,36159.000000
1459.895391,1.326016,757300.000000,35748.000000
1463.157769,1.326197,753568.000000,35557.000000
1466.415826,1.326376,749404.000000,35346.000000
1469.669561,1.327623,743755.000000,34979.000000
1472.918975,1.328523,738352.000000,34653.000000
1476.164067,1.327920,733201.000000,34459.000000
1479.404837,1.328500,727341.000000,34138.000000
1482.641285,1.328599,722073.000000,33883.000000
1485.873412,1.329179,716423.000000,33573.000000
1489.101218,1.330802,710602.000000,33176.000000
1492.324701,1.330375,704918.000000,32943.000000
1495.543863,1.331178,699704.000000,32639.000000
1498.758704,1.331166,694048.000000,32376.000000
1503.038435,1.333168,685926.000000,31850.000000
1506.243191,1.333453,680148.000000,31561.000000
1509.443626,1.335426,674608.000000,31162.000000
1512.639740,1.334343,668544.000000,30959.000000
1515.831531,1.334704,662594.000000,30658.000000
1519.019001,1.335652,656483.000000,30309.000000
1522.202150,1.336748,650629.000000,29963.000000
1525.380976,1.339679,645306.000000,29518.000000
1528.555481,1.339592,639735.000000,29269.000000
1531.725665,1.342213,634020.000000,28833.000000
1534.891527,1.341707,627659.000000,28577.000000
1538.053067,1.341394,622269.000000,28352.000000
1542.261731,1.341099,615200.000000,28049.000000
1545.413188,1.344172,609827.000000,27608.000000
1548.560322,1.344353,603717.000000,27320.000000
1551.703135,1.345496,598019.000000,26991.000000
1554.841627,1.346090,592181.000000,26691.000000
1557.975797,1.346161,586908.000000,26449.000000
1561.105645,1.348076,581634.000000,26096.000000
1564.231171,1.347949,575359.000000,25822.000000
1567.352376,1.349398,569413.000000,25470.000000
1570.469260,1.349879,564381.000000,25217.000000
1573.581821,1.349098,559167.000000,25029.000000
1576.690061,1.351236,552834.000000,24624.000000
1579.793979,1.348356,545902.000000,24477.000000
1583.925815,1.351805,538160.000000,23939.000000
1587.019649,1.350852,531798.000000,23708.000000
1590.109162,1.351521,525069.000000,23372.000000
1593.194353,1.348256,517012.000000,23187.000000
1596.275223,1.347462,509702.000000,22901.000000
1599.351771,1.345541,501846.000000,22648.000000
1602.423997,1.347877,494194.000000,22183.000000
1605.491902,1.346235,486692.000000,21929.000000
1608.555485,1.344711,478573.000000,21639.000000
1611.614747,1.345745,470336.000000,21216.000000
1614.669686,1.342743,461923.000000,20981.000000
1617.720304,1.341684,453440.000000,20646.000000
1621.781073,1.338820,442060.000000,20261.000000
1624.821607,1.337596,433505.000000,19925.000000
1627.857820,1.338211,424533.000000,19485.000000
1630.889711,1.336802,415861.000000,19149.000000
1633.917280,1.333807,406856.000000,18864.000000
1636.940528,1.331825,398326.000000,18553.000000
1639.959454,1.330087,388738.000000,18179.000000
1642.974059,1.329579,379099.000000,17749.000000
1645.984342,1.326028,369021.000000,17419.000000
1648.990303,1.320496,358096.000000,17120.000000
1651.991942,1.321068,345876.000000,16514.000000
1654.989260,1.311890,330871.000000,16135.000000
1657.982257,1.302721,313599.000000,15619.000000
1661.966196,1.287378,285561.000000,14734.000000
1664.949108,1.273991,259848.000000,13827.000000
1667.927699,1.264038,231057.000000,12580.000000
1670.901969,1.243385,201989.000000,11533.000000
1673.871916,1.230006,173597.000000,10222.000000
1676.837542,1.220926,147503.000000,8869.000000
1679.798846,1.219135,124801.000000,7535.000000
1682.755829,1.221076,105329.000000,6331.000000
1685.708490,1.224836,89413.000000,5328.000000
1688.656830,1.235629,76575.000000,4451.000000
1691.600847,1.249957,66181.000000,3722.000000
1694.540543,1.255696,57404.000000,3186.000000
1698.453416,1.253693,47491.000000,2648.000000
1701.383028,1.266251,41703.000000,2259.000000
