Method:,Hadamard 1,,
1101.960045,1.088081,345137.000000,28178.000000
1105.666111,1.092157,346153.000000,27997.000000
1109.367856,1.092359,346661.000000,28025.000000
1113.065279,1.094626,347841.000000,27974.000000
1116.758381,1.097818,348929.000000,27856.000000
1120.447161,1.103661,350595.000000,27615.000000
1124.131619,1.113591,352040.000000,27102.000000
1127.811756,1.127673,353928.000000,26378.000000
1131.487571,1.145840,355980.000000,25444.000000
1135.159064,1.166877,357920.000000,24373.000000
1138.826236,1.186569,360493.000000,23460.000000
1142.489086,1.205564,363800.000000,22662.000000
1147.366164,1.228062,368112.000000,21773.000000
1151.018930,1.240724,371448.000000,21339.000000
1154.667374,1.251967,375777.000000,21036.000000
1158.311497,1.258789,380111.000000,20947.000000
1161.951299,1.261783,384988.000000,21070.000000
1165.586779,1.260501,389793.000000,21396.000000
1169.217937,1.260785,395608.000000,21701.000000
1172.844773,1.259631,401940.000000,22107.000000
1176.467288,1.255351,408458.000000,22688.000000
1180.085481,1.254358,415500.000000,23132.000000
1183.699353,1.248686,423175.000000,23869.000000
1187.308903,1.247630,431167.000000,24379.000000
1190.914131,1.244231,439458.000000,25043.000000
1195.714379,1.243951,450819.000000,25707.000000
1199.309524,1.243087,460669.000000,26321.000000
1202.900347,1.246130,471029.000000,26725.000000
1206.486848,1.245986,480916.000000,27295.000000
1210.069027,1.248063,491861.000000,27783.000000
1213.646885,1.248541,503550.000000,28412.000000
1217.220421,1.246860,515976.000000,29226.000000
1220.789636,1.241852,526727.000000,30181.000000
1224.354529,1.238077,537290.000000,31055.000000
1227.915100,1.234875,549160.000000,31976.000000
1231.471350,1.229632,561812.000000,33110.000000
1235.023278,1.226888,574865.000000,34094.000000
1239.752460,1.224696,589855.000000,35160.000000
1243.294304,1.224029,602768.000000,35985.000000
1246.831827,1.220976,616327.000000,37054.000000
1250.365028,1.221202,628780.000000,37783.000000
1253.893907,1.220175,640245.000000,38563.000000
1257.418465,1.219974,652792.000000,39337.000000
1260.938701,1.222857,665945.000000,39864.000000
1264.454615,1.223530,678287.000000,40540.000000
1267.966208,1.225546,690806.000000,41097.000000
1271.473479,1.226822,704539.000000,41791.000000
1274.976429,1.229194,718686.000000,42398.000000
1278.475056,1.232607,732831.000000,42894.000000
1281.969363,1.235763,745575.000000,43324.000000
1286.621715,1.243430,764267.000000,43633.000000
1290.105938,1.247402,774383.000000,43808.000000
1293.585838,1.254962,783466.000000,43557.000000
1297.061417,1.259807,792419.000000,43566.000000
1300.532675,1.267419,802228.000000,43339.000000
1303.999611,1.274668,810668.000000,43070.000000
1307.462225,1.281463,816703.000000,42717.000000
1310.920518,1.290487,823212.000000,42172.000000
1314.374489,1.298470,830491.000000,41770.000000
1317.824138,1.306578,836234.000000,41281.000000
1321.269466,1.314679,840134.000000,40707.000000
1324.710472,1.321388,843025.000000,40221.000000
1328.147156,1.329996,846348.000000,39587.000000
1332.722679,1.339428,850466.000000,38925.000000
1336.149280,1.345148,851778.000000,38475.000000
1339.571559,1.350985,852802.000000,38007.000000
1342.989516,1.356132,853887.000000,37607.000000
1346.403152,1.360245,855068.000000,37304.000000
1349.812466,1.362049,853771.000000,37093.000000
1353.217459,1.364833,852103.000000,36784.000000
1356.618129,1.367579,851003.000000,36505.000000
1360.014478,1.367799,849616.000000,36427.000000
1363.406506,1.370015,847186.000000,36138.000000
1366.794212,1.371268,845120.000000,35946.000000
1370.177596,1.372810,844187.000000,35779.000000
1374.682052,1.374441,841418.000000,35528.000000
1378.055353,1.376809,837589.000000,35174.000000
1381.424332,1.376011,835101.000000,35134.000000
1384.788989,1.376344,832957.000000,35017.000000
1388.149324,1.377595,830471.000000,34812.000000
1391.505338,1.377077,826502.000000,34687.000000
1394.857030,1.377235,822727.000000,34516.000000
1398.204401,1.377306,819381.000000,34370.000000
1401.547450,1.375635,815212.000000,34327.000000
1404.886177,1.376448,810816.000000,34078.000000
1408.220583,1.376421,807007.000000,33920.000000
1411.550667,1.377465,803845.000000,33706.000000
1414.876429,1.375693,800571.000000,33706.000000
1419.304056,1.377183,795411.000000,33374.000000
1422.619735,1.377172,791863.000000,33226.000000
1425.931092,1.377342,789812.000000,33127.000000
1429.238127,1.376225,787498.000000,33115.000000
1432.540841,1.376152,784703.000000,33003.000000
1435.839233,1.376825,781539.000000,32819.000000
1439.133303,1.375336,779314.000000,32838.000000
1442.423052,1.375399,776294.000000,32706.000000
1445.708479,1.375944,773371.000000,32542.000000
1448.989585,1.374115,769695.000000,32524.000000
1452.266369,1.374667,767073.000000,32372.000000
1455.538831,1.374646,762960.000000,32200.000000
1459.895391,1.374906,757300.000000,31942.000000
1463.157769,1.373645,753568.000000,31877.000000
1466.415826,1.376750,749404.000000,31475.000000
1469.669561,1.376747,743755.000000,31238.000000
1472.918975,1.375056,738352.000000,31132.000000
1476.164067,1.375785,733201.000000,30863.000000
1479.404837,1.376443,727341.000000,30570.000000
1482.641285,1.377755,722073.000000,30257.000000
1485.873412,1.376718,716423.000000,30092.000000
1489.101218,1.376508,710602.000000,29862.000000
1492.324701,1.375675,704918.000000,29680.000000
1495.543863,1.377144,699704.000000,29361.000000
1498.758704,1.376796,694048.000000,29147.000000
1503.038435,1.378880,685926.000000,28668.000000
1506.243191,1.379882,680148.000000,28361.000000
1509.443626,1.379835,674608.000000,28133.000000
1512.639740,1.382603,668544.000000,27703.000000
1515.831531,1.381189,662594.000000,27546.000000
1519.019001,1.380886,656483.000000,27311.000000
1522.202150,1.382984,650629.000000,26937.000000
1525.380976,1.383547,645306.000000,26682.000000
1528.555481,1.384034,639735.000000,26422.000000
1531.725665,1.385246,634020.000000,26113.000000
1534.891527,1.384541,627659.000000,25893.000000
1538.053067,1.385721,622269.000000,25601.000000
1542.261731,1.384936,615200.000000,25356.000000
1545.413188,1.386503,609827.000000,25044.000000
1548.560322,1.387873,603717.000000,24715.000000
1551.703135,1.388507,598019.000000,24446.000000
1554.841627,1.388890,592181.000000,24186.000000
1557.975797,1.390900,586908.000000,23860.000000
1561.105645,1.391039,581634.000000,23638.000000
1564.231171,1.392975,575359.000000,23279.000000
1567.352376,1.390408,569413.000000,23175.000000
1570.469260,1.393409,564381.000000,22812.000000
1573.581821,1.392876,559167.000000,22629.000000
1576.690061,1.392017,552834.000000,22417.000000
1579.793979,1.392683,545902.000000,22102.000000
1583.925815,1.393572,538160.000000,21744.000000
1587.019649,1.392561,531798.000000,21537.000000
1590.109162,1.393287,525069.000000,21229.000000
1593.194353,1.389568,517012.000000,21083.000000
1596.275223,1.388106,509702.000000,20855.000000
1599.351771,1.388393,501846.000000,20520.000000
1602.423997,1.387708,494194.000000,20239.000000
1605.491902,1.385118,486692.000000,20051.000000
1608.555485,1.383985,478573.000000,19768.000000
1611.614747,1.384405,470336.000000,19409.000000
1614.669686,1.384492,461923.000000,19058.000000
1617.720304,1.384005,453440.000000,18729.000000
1621.781073,1.380947,442060.000000,18388.000000
1624.821607,1.377974,433505.000000,18156.000000
1627.857820,1.376444,424533.000000,17843.000000
1630.889711,1.376456,415861.000000,17478.000000
1633.917280,1.372224,406856.000000,17267.000000
1636.940528,1.372378,398326.000000,16899.000000
1639.959454,1.369157,388738.000000,16615.000000
1642.974059,1.367418,379099.000000,16268.000000
1645.984342,1.364100,369021.000000,15957.000000
1648.990303,1.359902,358096.000000,15635.000000
1651.991942,1.355451,345876.000000,15257.000000
1654.989260,1.348342,330871.000000,14836.000000
1657.982257,1.332528,313599.000000,14583.000000
1661.966196,1.310596,285561.000000,13967.000000
1664.949108,1.287712,259848.000000,13397.000000
1667.927699,1.262281,231057.000000,12631.000000
1670.901969,1.231390,201989.000000,11856.000000
1673.871916,1.201479,173597.000000,10916.000000
1676.837542,1.175673,147503.000000,9843.000000
1679.798846,1.166646,124801.000000,8503.000000
1682.755829,1.153140,105329.000000,7403.000000
1685.708490,1.156704,89413.000000,6233.000000
1688.656830,1.156627,76575.000000,5339.000000
1691.600847,1.175606,66181.000000,4417.000000
1694.540543,1.180991,57404.000000,3784.000000
1698.453416,1.194167,47491.000000,3037.000000
1701.383028,1.202862,41703.000000,2614.000000
