Method:,Hadamard 1,,
1135.159064,1.169827,357920.000000,24208.000000
1138.826236,1.192271,360493.000000,23154.000000
1142.489086,1.212733,363800.000000,22291.000000
1147.366164,1.234938,368112.000000,21431.000000
1151.018930,1.248507,371448.000000,20960.000000
1154.667374,1.258855,375777.000000,20705.000000
1158.311497,1.265832,380111.000000,20610.000000
1161.951299,1.270275,384988.000000,20662.000000
1165.586779,1.271457,389793.000000,20863.000000
1169.217937,1.273683,395608.000000,21066.000000
1172.844773,1.270694,401940.000000,21551.000000
1176.467288,1.269199,408458.000000,21976.000000
1180.085481,1.267645,415500.000000,22435.000000
1183.699353,1.264415,423175.000000,23020.000000
1187.308903,1.259879,431167.000000,23701.000000
1190.914131,1.258206,439458.000000,24250.000000
1195.714379,1.255645,450819.000000,25024.000000
1199.309524,1.257019,460669.000000,25490.000000
1202.900347,1.257057,471029.000000,26061.000000
1206.486848,1.259726,480916.000000,26445.000000
1210.069027,1.259723,491861.000000,27047.000000
1213.646885,1.260630,503550.000000,27632.000000
1217.220421,1.258639,515976.000000,28444.000000
1220.789636,1.253312,526727.000000,29395.000000
1224.354529,1.249024,537290.000000,30282.000000
1227.915100,1.244932,549160.000000,31244.000000
1231.471350,1.238845,561812.000000,32415.000000
1235.023278,1.235884,574865.000000,33395.000000
1239.752460,1.235071,589855.000000,34330.000000
1243.294304,1.232007,602768.000000,35330.000000
1246.831827,1.230036,616327.000000,36289.000000
1250.365028,1.229605,628780.000000,37059.000000
1253.893907,1.228969,640245.000000,37790.000000
1257.418465,1.230082,652792.000000,38432.000000
1260.938701,1.229731,665945.000000,39238.000000
1264.454615,1.230800,678287.000000,39867.000000
1267.966208,1.233319,690806.000000,40368.000000
1271.473479,1.234116,704539.000000,41095.000000
1274.976429,1.236351,718686.000000,41705.000000
1278.475056,1.240464,732831.000000,42125.000000
1281.969363,1.243337,745575.000000,42575.000000
1286.621715,1.250211,764267.000000,42957.000000
1290.105938,1.255114,774383.000000,43037.000000
1293.585838,1.262272,783466.000000,42830.000000
1297.061417,1.266741,792419.000000,42876.000000
1300.532675,1.273352,802228.000000,42751.000000
1303.999611,1.280996,810668.000000,42447.000000
1307.462225,1.288846,816703.000000,41997.000000
1310.920518,1.296679,823212.000000,41575.000000
1314.374489,1.306445,830491.000000,41010.000000
1317.824138,1.315388,836234.000000,40452.000000
1321.269466,1.323495,840134.000000,39889.000000
1324.710472,1.333764,843025.000000,39091.000000
1328.147156,1.340096,846348.000000,38677.000000
1332.722679,1.350434,850466.000000,37951.000000
1336.149280,1.357107,851778.000000,37430.000000
1339.571559,1.363116,852802.000000,36960.000000
1342.989516,1.367967,853887.000000,36596.000000
1346.403152,1.372741,855068.000000,36246.000000
1349.812466,1.375353,853771.000000,35974.000000
1353.217459,1.379762,852103.000000,35541.000000
1356.618129,1.380658,851003.000000,35422.000000
1360.014478,1.382409,849616.000000,35222.000000
1363.406506,1.385203,847186.000000,34896.000000
1366.794212,1.385951,845120.000000,34751.000000
1370.177596,1.387576,844187.000000,34583.000000
1374.682052,1.389667,841418.000000,34304.000000
1378.055353,1.390047,837589.000000,34118.000000
1381.424332,1.391719,835101.000000,33886.000000
1384.788989,1.391308,832957.000000,33831.000000
1388.149324,1.393541,830471.000000,33557.000000
1391.505338,1.393328,826502.000000,33413.000000
1394.857030,1.393138,822727.000000,33275.000000
1398.204401,1.392295,819381.000000,33204.000000
1401.547450,1.391784,815212.000000,33074.000000
1404.886177,1.391568,810816.000000,32912.000000
1408.220583,1.391905,807007.000000,32732.000000
1411.550667,1.391462,803845.000000,32637.000000
1414.876429,1.393083,800571.000000,32383.000000
1419.304056,1.392992,795411.000000,32181.000000
1422.619735,1.391415,791863.000000,32154.000000
1425.931092,1.393379,789812.000000,31926.000000
1429.238127,1.394547,787498.000000,31747.000000
1432.540841,1.393989,784703.000000,31675.000000
1435.839233,1.390783,781539.000000,31781.000000
1439.133303,1.391421,779314.000000,31644.000000
1442.423052,1.391716,776294.000000,31500.000000
1445.708479,1.390878,773371.000000,31442.000000
1448.989585,1.392094,769695.000000,31205.000000
1452.266369,1.392258,767073.000000,31087.000000
1455.538831,1.389797,762960.000000,31096.000000
1459.895391,1.392031,757300.000000,30707.000000
1463.157769,1.391813,753568.000000,30571.000000
1466.415826,1.393431,749404.000000,30289.000000
1469.669561,1.391927,743755.000000,30165.000000
1472.918975,1.392331,738352.000000,29918.000000
1476.164067,1.392481,733201.000000,29699.000000
1479.404837,1.392476,727341.000000,29462.000000
1482.641285,1.393035,722073.000000,29211.000000
1485.873412,1.393281,716423.000000,28966.000000
1489.101218,1.392264,710602.000000,28798.000000
1492.324701,1.394392,704918.000000,28428.000000
1495.543863,1.393927,699704.000000,28248.000000
1498.758704,1.393519,694048.000000,28046.000000
1503.038435,1.395195,685926.000000,27611.000000
1506.243191,1.395154,680148.000000,27381.000000
1509.443626,1.396515,674608.000000,27073.000000
1512.639740,1.395878,668544.000000,26869.000000
1515.831531,1.396399,662594.000000,26598.000000
1519.019001,1.398028,656483.000000,26254.000000
1522.202150,1.399263,650629.000000,25946.000000
1525.380976,1.400374,645306.000000,25668.000000
1528.555481,1.399375,639735.000000,25505.000000
1531.725665,1.400771,634020.000000,25196.000000
1534.891527,1.399975,627659.000000,24989.000000
1538.053067,1.400052,622269.000000,24770.000000
1542.261731,1.401929,615200.000000,24383.000000
1545.413188,1.401571,609827.000000,24190.000000
1548.560322,1.403946,603717.000000,23817.000000
1551.703135,1.404429,598019.000000,23566.000000
1554.841627,1.406237,592181.000000,23239.000000
1557.975797,1.406125,586908.000000,23038.000000
1561.105645,1.407249,581634.000000,22772.000000
1564.231171,1.408781,575359.000000,22447.000000
1567.352376,1.407161,569413.000000,22298.000000
1570.469260,1.408538,564381.000000,22031.000000
1573.581821,1.409863,559167.000000,21761.000000
1576.690061,1.410722,552834.000000,21472.000000
1579.793979,1.407168,545902.000000,21377.000000
1583.925815,1.409023,538160.000000,20984.000000
1587.019649,1.406974,531798.000000,20834.000000
1590.109162,1.408018,525069.000000,20521.000000
1593.194353,1.404894,517012.000000,20352.000000
1596.275223,1.404618,509702.000000,20077.000000
1599.351771,1.405686,501846.000000,19719.000000
1602.423997,1.402773,494194.000000,19549.000000
1605.491902,1.402823,486692.000000,19250.000000
1608.555485,1.400624,478573.000000,19025.000000
1611.614747,1.401287,470336.000000,18669.000000
1614.669686,1.399115,461923.000000,18427.000000
1617.720304,1.401513,453440.000000,17989.000000
1621.781073,1.395208,442060.000000,17794.000000
1624.821607,1.393733,433505.000000,17509.000000
1627.857820,1.391576,424533.000000,17232.000000
1630.889711,1.394674,415861.000000,16760.000000
1633.917280,1.392009,406856.000000,16498.000000
1636.940528,1.389412,398326.000000,16249.000000
1639.959454,1.385972,388738.000000,15984.000000
1642.974059,1.383074,379099.000000,15692.000000
1645.984342,1.380349,369021.000000,15371.000000
1648.990303,1.375425,358096.000000,15086.000000
1651.991942,1.370924,345876.000000,14723.000000
1654.989260,1.360814,330871.000000,14416.000000
1657.982257,1.349255,313599.000000,14032.000000
1661.966196,1.328951,285561.000000,13389.000000
1664.949108,1.308528,259848.000000,12770.000000
1667.927699,1.282948,231057.000000,12044.000000
1670.901969,1.254059,201989.000000,11253.000000
1673.871916,1.224896,173597.000000,10343.000000
1676.837542,1.200785,147503.000000,9290.000000
1679.798846,1.186823,124801.000000,8117.000000
1682.755829,1.189401,105329.000000,6810.000000
1685.708490,1.182837,89413.000000,5869.000000
1688.656830,1.182433,76575.000000,5031.000000
1691.600847,1.195627,66181.000000,4218.000000
1694.540543,1.224916,57404.000000,3420.000000
1698.453416,1.230230,47491.000000,2795.000000
1701.383028,1.237250,41703.000000,2415.000000
