Method:,Hadamard 1,,
1281.969363,1.181569,745575.000000,49082.000000
1286.621715,1.185589,764267.000000,49849.000000
1290.105938,1.189049,774383.000000,50108.000000
1293.585838,1.193100,783466.000000,50225.000000
1297.061417,1.196404,792419.000000,50414.000000
1300.532675,1.202057,802228.000000,50378.000000
1303.999611,1.207500,810668.000000,50274.000000
1307.462225,1.213807,816703.000000,49918.000000
1310.920518,1.222172,823212.000000,49356.000000
1314.374489,1.229742,830491.000000,48932.000000
1317.824138,1.240183,836234.000000,48100.000000
1321.269466,1.250020,840134.000000,47242.000000
1324.710472,1.261236,843025.000000,46196.000000
1328.147156,1.272757,846348.000000,45164.000000
1332.722679,1.287440,850466.000000,43875.000000
1336.149280,1.299604,851778.000000,42729.000000
1339.571559,1.311337,852802.000000,41640.000000
1342.989516,1.322201,853887.000000,40663.000000
1346.403152,1.332620,855068.000000,39754.000000
1349.812466,1.339631,853771.000000,39058.000000
1353.217459,1.346421,852103.000000,38377.000000
1356.618129,1.353624,851003.000000,37697.000000
1360.014478,1.356131,849616.000000,37419.000000
1363.406506,1.361094,847186.000000,36888.000000
1366.794212,1.364542,845120.000000,36507.000000
1370.177596,1.368198,844187.000000,36161.000000
1374.682052,1.372502,841418.000000,35687.000000
1378.055353,1.375146,837589.000000,35309.000000
1381.424332,1.377646,835101.000000,35002.000000
1384.788989,1.379705,832957.000000,34747.000000
1388.149324,1.380248,830471.000000,34600.000000
1391.505338,1.383408,826502.000000,34185.000000
1394.857030,1.383317,822727.000000,34036.000000
1398.204401,1.382352,819381.000000,33973.000000
1401.547450,1.382907,815212.000000,33757.000000
1404.886177,1.382208,810816.000000,33629.000000
1408.220583,1.382170,807007.000000,33474.000000
1411.550667,1.382767,803845.000000,33297.000000
1414.876429,1.382851,800571.000000,33155.000000
1419.304056,1.382894,795411.000000,32938.000000
1422.619735,1.383240,791863.000000,32765.000000
1425.931092,1.380935,789812.000000,32854.000000
1429.238127,1.382872,787498.000000,32612.000000
1432.540841,1.382982,784703.000000,32488.000000
1435.839233,1.381964,781539.000000,32433.000000
1439.133303,1.381758,779314.000000,32356.000000
1442.423052,1.382413,776294.000000,32182.000000
1445.708479,1.381180,773371.000000,32152.000000
1448.989585,1.380450,769695.000000,32053.000000
1452.266369,1.381427,767073.000000,31872.000000
1455.538831,1.382114,762960.000000,31651.000000
1459.895391,1.381620,757300.000000,31452.000000
1463.157769,1.381509,753568.000000,31305.000000
1466.415826,1.382487,749404.000000,31062.000000
1469.669561,1.383317,743755.000000,30769.000000
1472.918975,1.383281,738352.000000,30548.000000
1476.164067,1.382221,733201.000000,30409.000000
1479.404837,1.382825,727341.000000,30124.000000
1482.641285,1.383230,722073.000000,29878.000000
1485.873412,1.382281,716423.000000,29709.000000
1489.101218,1.384374,710602.000000,29326.000000
1492.324701,1.382845,704918.000000,29194.000000
1495.543863,1.383971,699704.000000,28903.000000
1498.758704,1.384386,694048.000000,28642.000000
1503.038435,1.385967,685926.000000,28204.000000
1506.243191,1.384996,680148.000000,28029.000000
1509.443626,1.385804,674608.000000,27749.000000
1512.639740,1.387047,668544.000000,27421.000000
1515.831531,1.388647,662594.000000,27077.000000
1519.019001,1.388360,656483.000000,26845.000000
1522.202150,1.389563,650629.000000,26532.000000
1525.380976,1.388392,645306.000000,26386.000000
1528.555481,1.389859,639735.000000,26070.000000
1531.725665,1.392322,634020.000000,25691.000000
1534.891527,1.392719,627659.000000,25410.000000
1538.053067,1.392612,622269.000000,25198.000000
1542.261731,1.394267,615200.000000,24817.000000
1545.413188,1.394413,609827.000000,24592.000000
1548.560322,1.396193,603717.000000,24246.000000
1551.703135,1.396576,598019.000000,23996.000000
1554.841627,1.396060,592181.000000,23790.000000
1557.975797,1.398575,586908.000000,23442.000000
1561.105645,1.397704,581634.000000,23278.000000
1564.231171,1.398835,575359.000000,22967.000000
1567.352376,1.398370,569413.000000,22754.000000
1570.469260,1.398484,564381.000000,22547.000000
1573.581821,1.398342,559167.000000,22346.000000
1576.690061,1.399620,552834.000000,22028.000000
1579.793979,1.398439,545902.000000,21811.000000
1583.925815,1.402797,538160.000000,21287.000000
1587.019649,1.399862,531798.000000,21178.000000
1590.109162,1.397708,525069.000000,21014.000000
1593.194353,1.398244,517012.000000,20666.000000
1596.275223,1.395965,509702.000000,20481.000000
1599.351771,1.393867,501846.000000,20263.000000
1602.423997,1.393911,494194.000000,19952.000000
1605.491902,1.394091,486692.000000,19641.000000
1608.555485,1.392953,478573.000000,19364.000000
1611.614747,1.394914,470336.000000,18945.000000
1614.669686,1.389558,461923.000000,18837.000000
1617.720304,1.388879,453440.000000,18520.000000
1621.781073,1.386964,442060.000000,18135.000000
1624.821607,1.385429,433505.000000,17847.000000
1627.857820,1.382596,424533.000000,17592.000000
1630.889711,1.383672,415861.000000,17190.000000
1633.917280,1.380886,406856.000000,16926.000000
1636.940528,1.378095,398326.000000,16678.000000
1639.959454,1.373993,388738.000000,16431.000000
1642.974059,1.374578,379099.000000,16002.000000
1645.984342,1.368586,369021.000000,15793.000000
1648.990303,1.365690,358096.000000,15428.000000
1651.991942,1.362019,345876.000000,15028.000000
1654.989260,1.351721,330871.000000,14721.000000
1657.982257,1.343139,313599.000000,14231.000000
1661.966196,1.315757,285561.000000,13802.000000
1664.949108,1.294738,259848.000000,13182.000000
1667.927699,1.263349,231057.000000,12600.000000
1670.901969,1.236993,201989.000000,11704.000000
1673.871916,1.205917,173597.000000,10805.000000
1676.837542,1.175497,147503.000000,9847.000000
1679.798846,1.162984,124801.000000,8575.000000
1682.755829,1.142592,105329.000000,7585.000000
1685.708490,1.145560,89413.000000,6395.000000
1688.656830,1.150729,76575.000000,5412.000000
1691.600847,1.168294,66181.000000,4492.000000
1694.540543,1.176992,57404.000000,3819.000000
1698.453416,1.193024,47491.000000,3045.000000
1701.383028,1.214138,41703.000000,2547.000000
