Method:,Hadamard 1,,
Host Date-Time:,19/11/19 @ 21:53:32,,
Header Version:,1,,
System Temp (C):,35.27,,
Detector Temp (C):,31.09,,
Humidity (%):,24.87,,
Lamp PD:,3750,,
Shift Vector Coefficients:,-9.58825,0.0592209,-8.02911e-05,,
Pixel to Wavelength Coefficients:,1788.66,-0.931881,-0.000240091,,
Serial Number:,6460050,,
Scan Config Name:,Hadamard 1,,
Scan Config Type:,Slew,,
Section 1,,
Start wavelength (nm):,900,,
End wavelength (nm):,1700,,
Pattern Pixel Width (nm):,   7.03,,,,
Exposure (ms):,  0.635,,,,
Digital Resolution:,228,,
Num Repeats:,6,,
PGA Gain:,64,,
Total Measurement Time in sec:,  2.692,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
900.666444,0.911876,72949.000000,8936.000000
905.910380,0.913641,86574.000000,10562.000000
909.838291,0.916549,94937.000000,11505.000000
913.761880,0.922895,104155.000000,12439.000000
917.681147,0.932956,115457.000000,13473.000000
921.596093,0.946845,129508.000000,14637.000000
925.506717,0.954944,146775.000000,16282.000000
929.413019,0.967086,166260.000000,17935.000000
933.315000,0.976200,185226.000000,19566.000000
937.212659,0.983868,202728.000000,21040.000000
941.105996,0.991710,218970.000000,22319.000000
944.995012,1.001380,234123.000000,23338.000000
948.879706,1.015900,248597.000000,23966.000000
954.052576,1.044816,267996.000000,24172.000000
957.927186,1.063167,282408.000000,24418.000000
961.797475,1.076660,296402.000000,24844.000000
965.663442,1.088068,310342.000000,25338.000000
969.525087,1.096866,323067.000000,25848.000000
973.382411,1.100693,335535.000000,26610.000000
977.235413,1.106015,347127.000000,27194.000000
981.084093,1.109195,357110.000000,27772.000000
984.928452,1.112180,365762.000000,28250.000000
988.768490,1.111384,373247.000000,28881.000000
992.604205,1.112571,378804.000000,29231.000000
996.435599,1.112272,382649.000000,29548.000000
1000.262671,1.112041,385370.000000,29774.000000
1005.358712,1.109693,387154.000000,30074.000000
1009.175700,1.104688,387134.000000,30421.000000
1012.988367,1.101424,386471.000000,30598.000000
1016.796712,1.099575,385219.000000,30629.000000
1020.600736,1.095142,383747.000000,30825.000000
1024.400438,1.093380,382119.000000,30819.000000
1028.195818,1.089438,379870.000000,30917.000000
1031.986877,1.087109,377704.000000,30906.000000
1035.773614,1.085846,374438.000000,30728.000000
1039.556029,1.084231,370584.000000,30525.000000
1043.334123,1.082883,367475.000000,30363.000000
1047.107895,1.082193,364330.000000,30151.000000
1052.132869,1.079071,359009.000000,29925.000000
1055.896557,1.079120,356290.000000,29695.000000
1059.655924,1.077000,354149.000000,29661.000000
1063.410969,1.078504,351795.000000,29362.000000
1067.161692,1.077780,349463.000000,29216.000000
1070.908094,1.078567,347652.000000,29012.000000
1074.650174,1.077890,346034.000000,28922.000000
1078.387933,1.079356,344815.000000,28723.000000
1082.121369,1.081143,343958.000000,28534.000000
1085.850485,1.081373,343127.000000,28450.000000
1089.575278,1.083934,343191.000000,28288.000000
1093.295750,1.087253,344015.000000,28140.000000
1097.011900,1.086283,344296.000000,28226.000000
1101.960045,1.089656,345137.000000,28076.000000
1105.666111,1.090299,346153.000000,28117.000000
1109.367856,1.092576,346661.000000,28011.000000
1113.065279,1.094937,347841.000000,27954.000000
1116.758381,1.099208,348929.000000,27767.000000
1120.447161,1.104385,350595.000000,27569.000000
1124.131619,1.114505,352040.000000,27045.000000
1127.811756,1.124981,353928.000000,26542.000000
1131.487571,1.144681,355980.000000,25512.000000
1135.159064,1.163699,357920.000000,24552.000000
1138.826236,1.188517,360493.000000,23355.000000
1142.489086,1.207716,363800.000000,22550.000000
1147.366164,1.228820,368112.000000,21735.000000
1151.018930,1.241600,371448.000000,21296.000000
1154.667374,1.251678,375777.000000,21050.000000
1158.311497,1.257981,380111.000000,20986.000000
1161.951299,1.261226,384988.000000,21097.000000
1165.586779,1.262149,389793.000000,21315.000000
1169.217937,1.261066,395608.000000,21687.000000
1172.844773,1.257945,401940.000000,22193.000000
1176.467288,1.256290,408458.000000,22639.000000
1180.085481,1.253720,415500.000000,23166.000000
1183.699353,1.248104,423175.000000,23901.000000
1187.308903,1.245923,431167.000000,24475.000000
1190.914131,1.243711,439458.000000,25073.000000
1195.714379,1.243124,450819.000000,25756.000000
1199.309524,1.243450,460669.000000,26299.000000
1202.900347,1.246081,471029.000000,26728.000000
1206.486848,1.247405,480916.000000,27206.000000
1210.069027,1.247673,491861.000000,27808.000000
1213.646885,1.248785,503550.000000,28396.000000
1217.220421,1.245658,515976.000000,29307.000000
1220.789636,1.241607,526727.000000,30198.000000
1224.354529,1.236848,537290.000000,31143.000000
1227.915100,1.232910,549160.000000,32121.000000
1231.471350,1.230065,561812.000000,33077.000000
1235.023278,1.226226,574865.000000,34146.000000
1239.752460,1.223759,589855.000000,35236.000000
1243.294304,1.222571,602768.000000,36106.000000
1246.831827,1.220578,616327.000000,37088.000000
1250.365028,1.220318,628780.000000,37860.000000
1253.893907,1.220322,640245.000000,38550.000000
1257.418465,1.221057,652792.000000,39239.000000
1260.938701,1.222781,665945.000000,39871.000000
1264.454615,1.223337,678287.000000,40558.000000
1267.966208,1.225673,690806.000000,41085.000000
1271.473479,1.226801,704539.000000,41793.000000
1274.976429,1.229440,718686.000000,42374.000000
1278.475056,1.232597,732831.000000,42895.000000
1281.969363,1.236917,745575.000000,43209.000000
1286.621715,1.242555,764267.000000,43721.000000
