Method:,Hadamard 1,,
Host Date-Time:,19/11/19 @ 21:30:6,,
Header Version:,1,,
System Temp (C):,28.04,,
Detector Temp (C):,24.51,,
Humidity (%):,36.11,,
Lamp PD:,3761,,
Shift Vector Coefficients:,-9.58825,0.0592209,-8.02911e-05,,
Pixel to Wavelength Coefficients:,1788.66,-0.931881,-0.000240091,,
Serial Number:,6460050,,
Scan Config Name:,Hadamard 1,,
Scan Config Type:,Slew,,
Section 1,,
Start wavelength (nm):,900,,
End wavelength (nm):,1700,,
Pattern Pixel Width (nm):,   7.03,,,,
Exposure (ms):,  0.635,,,,
Digital Resolution:,228,,
Num Repeats:,6,,
PGA Gain:,64,,
Total Measurement Time in sec:,  2.687,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
900.666444,0.970591,72949.000000,7806.000000
905.910380,0.893318,86574.000000,11068.000000
909.838291,0.902290,94937.000000,11889.000000
913.761880,0.841270,104155.000000,15011.000000
917.681147,0.883817,115457.000000,15087.000000
921.596093,0.890752,129508.000000,16655.000000
925.506717,0.918409,146775.000000,17711.000000
929.413019,0.910010,166260.000000,20454.000000
933.315000,0.917183,185226.000000,22414.000000
937.212659,0.937995,202728.000000,23384.000000
941.105996,0.932603,218970.000000,25573.000000
944.995012,0.935898,234123.000000,27136.000000
948.879706,0.938235,248597.000000,28659.000000
954.052576,0.975713,267996.000000,28341.000000
957.927186,0.968776,282408.000000,30346.000000
961.797475,0.967886,296402.000000,31915.000000
965.663442,1.001952,310342.000000,30895.000000
969.525087,0.997142,323067.000000,32520.000000
973.382411,1.048732,335535.000000,29992.000000
977.235413,1.009099,347127.000000,33993.000000
981.084093,1.037710,357110.000000,32741.000000
984.928452,1.075650,365762.000000,30729.000000
988.768490,1.030892,373247.000000,34762.000000
992.604205,1.055215,378804.000000,33358.000000
996.435599,1.030644,382649.000000,35658.000000
1000.262671,1.044486,385370.000000,34785.000000
1005.358712,1.048231,387154.000000,34646.000000
1009.175700,1.033094,387134.000000,35873.000000
1012.988367,1.053256,386471.000000,34187.000000
1016.796712,1.051631,385219.000000,34204.000000
1020.600736,1.056879,383747.000000,33664.000000
1024.400438,1.056118,382119.000000,33580.000000
1028.195818,1.059650,379870.000000,33112.000000
1031.986877,1.081455,377704.000000,31311.000000
1035.773614,1.051079,374438.000000,33289.000000
1039.556029,1.068499,370584.000000,31651.000000
1043.334123,1.050242,367475.000000,32733.000000
1047.107895,1.057160,364330.000000,31940.000000
1052.132869,1.055253,359009.000000,31612.000000
1055.896557,1.065628,356290.000000,30632.000000
1059.655924,1.066384,354149.000000,30395.000000
1063.410969,1.063073,351795.000000,30424.000000
1067.161692,1.066150,349463.000000,30009.000000
1070.908094,1.054091,347652.000000,30694.000000
1074.650174,1.057017,346034.000000,30346.000000
1078.387933,1.077892,344815.000000,28820.000000
1082.121369,1.039437,343958.000000,31410.000000
1085.850485,1.055074,343127.000000,30226.000000
1089.575278,1.019967,343191.000000,32777.000000
1093.295750,1.040742,344015.000000,31321.000000
1097.011900,1.034655,344296.000000,31789.000000
1101.960045,0.997499,345137.000000,34713.000000
1105.666111,1.031412,346153.000000,32200.000000
1109.367856,1.016874,346661.000000,33345.000000
1113.065279,1.004116,347841.000000,34456.000000
1116.758381,1.024131,348929.000000,33007.000000
1120.447161,1.023668,350595.000000,33200.000000
1124.131619,1.030930,352040.000000,32784.000000
1127.811756,1.054900,353928.000000,31190.000000
1131.487571,1.063129,355980.000000,30782.000000
1135.159064,1.086355,357920.000000,29338.000000
1138.826236,1.100227,360493.000000,28620.000000
1142.489086,1.115710,363800.000000,27871.000000
1147.366164,1.157893,368112.000000,25591.000000
1151.018930,1.148376,371448.000000,26395.000000
1154.667374,1.144259,375777.000000,26957.000000
1158.311497,1.156239,380111.000000,26526.000000
1161.951299,1.176851,384988.000000,25621.000000
1165.586779,1.174993,389793.000000,26052.000000
1169.217937,1.177954,395608.000000,26261.000000
1172.844773,1.186723,401940.000000,26148.000000
1176.467288,1.190664,408458.000000,26332.000000
1180.085481,1.227918,415500.000000,24584.000000
1183.699353,1.186241,423175.000000,27560.000000
1187.308903,1.202992,431167.000000,27018.000000
1190.914131,1.186977,439458.000000,28572.000000
1195.714379,1.194580,450819.000000,28802.000000
1199.309524,1.184678,460669.000000,30110.000000
1202.900347,1.192998,471029.000000,30203.000000
1206.486848,1.183938,480916.000000,31487.000000
1210.069027,1.187834,491861.000000,31916.000000
1213.646885,1.176350,503550.000000,33550.000000
1217.220421,1.185980,515976.000000,33624.000000
1220.789636,1.169185,526727.000000,35678.000000
