Method:,Hadamard 1,,
1085.850485,1.081327,343127.000000,28453.000000
1089.575278,1.082049,343191.000000,28411.000000
1093.295750,1.086344,344015.000000,28199.000000
1097.011900,1.089154,344296.000000,28040.000000
1101.960045,1.090121,345137.000000,28046.000000
1105.666111,1.090979,346153.000000,28073.000000
1109.367856,1.093213,346661.000000,27970.000000
1113.065279,1.096181,347841.000000,27874.000000
1116.758381,1.099380,348929.000000,27756.000000
1120.447161,1.104984,350595.000000,27531.000000
1124.131619,1.114328,352040.000000,27056.000000
1127.811756,1.126703,353928.000000,26437.000000
1131.487571,1.144171,355980.000000,25542.000000
1135.159064,1.163381,357920.000000,24570.000000
1138.826236,1.186513,360493.000000,23463.000000
1142.489086,1.205507,363800.000000,22665.000000
1147.366164,1.226707,368112.000000,21841.000000
1151.018930,1.240663,371448.000000,21342.000000
1154.667374,1.252732,375777.000000,20999.000000
1158.311497,1.257733,380111.000000,20998.000000
1161.951299,1.257537,384988.000000,21277.000000
1165.586779,1.261009,389793.000000,21371.000000
1169.217937,1.261506,395608.000000,21665.000000
1172.844773,1.257319,401940.000000,22225.000000
1176.467288,1.255964,408458.000000,22656.000000
1180.085481,1.251737,415500.000000,23272.000000
1183.699353,1.247904,423175.000000,23912.000000
1187.308903,1.245905,431167.000000,24476.000000
1190.914131,1.243296,439458.000000,25097.000000
1195.714379,1.243562,450819.000000,25730.000000
1199.309524,1.244872,460669.000000,26213.000000
1202.900347,1.245610,471029.000000,26757.000000
1206.486848,1.247389,480916.000000,27207.000000
1210.069027,1.248392,491861.000000,27762.000000
1213.646885,1.247899,503550.000000,28454.000000
1217.220421,1.245258,515976.000000,29334.000000
1220.789636,1.240114,526727.000000,30302.000000
1224.354529,1.237965,537290.000000,31063.000000
1227.915100,1.233993,549160.000000,32041.000000
1231.471350,1.229239,561812.000000,33140.000000
1235.023278,1.225781,574865.000000,34181.000000
1239.752460,1.223931,589855.000000,35222.000000
1243.294304,1.220686,602768.000000,36263.000000
1246.831827,1.221574,616327.000000,37003.000000
1250.365028,1.219275,628780.000000,37951.000000
1253.893907,1.220356,640245.000000,38547.000000
1257.418465,1.221035,652792.000000,39241.000000
1260.938701,1.221878,665945.000000,39954.000000
1264.454615,1.222289,678287.000000,40656.000000
1267.966208,1.224311,690806.000000,41214.000000
1271.473479,1.226770,704539.000000,41796.000000
1274.976429,1.229870,718686.000000,42332.000000
1278.475056,1.232081,732831.000000,42946.000000
1281.969363,1.236867,745575.000000,43214.000000
1286.621715,1.242704,764267.000000,43706.000000
1290.105938,1.247730,774383.000000,43775.000000
1293.585838,1.254763,783466.000000,43577.000000
1297.061417,1.260845,792419.000000,43462.000000
1300.532675,1.266778,802228.000000,43403.000000
1303.999611,1.273651,810668.000000,43171.000000
1307.462225,1.281108,816703.000000,42752.000000
1310.920518,1.289644,823212.000000,42254.000000
1314.374489,1.298335,830491.000000,41783.000000
1317.824138,1.306967,836234.000000,41244.000000
1321.269466,1.313944,840134.000000,40776.000000
1324.710472,1.322436,843025.000000,40124.000000
1328.147156,1.331062,846348.000000,39490.000000
1332.722679,1.339350,850466.000000,38932.000000
1336.149280,1.345001,851778.000000,38488.000000
1339.571559,1.350653,852802.000000,38036.000000
1342.989516,1.355001,853887.000000,37705.000000
1346.403152,1.359048,855068.000000,37407.000000
1349.812466,1.361722,853771.000000,37121.000000
1353.217459,1.364585,852103.000000,36805.000000
1356.618129,1.367924,851003.000000,36476.000000
1360.014478,1.369137,849616.000000,36315.000000
1363.406506,1.370267,847186.000000,36117.000000
1366.794212,1.371897,845120.000000,35894.000000
1370.177596,1.373552,844187.000000,35718.000000
1374.682052,1.374612,841418.000000,35514.000000
1378.055353,1.375896,837589.000000,35248.000000
1381.424332,1.375579,835101.000000,35169.000000
1384.788989,1.375922,832957.000000,35051.000000
1388.149324,1.376773,830471.000000,34878.000000
1391.505338,1.377666,826502.000000,34640.000000
1394.857030,1.376632,822727.000000,34564.000000
1398.204401,1.377016,819381.000000,34393.000000
1401.547450,1.375496,815212.000000,34338.000000
1404.886177,1.375786,810816.000000,34130.000000
1408.220583,1.376575,807007.000000,33908.000000
1411.550667,1.377414,803845.000000,33710.000000
1414.876429,1.375822,800571.000000,33696.000000
1419.304056,1.374627,795411.000000,33571.000000
1422.619735,1.375450,791863.000000,33358.000000
1425.931092,1.376359,789812.000000,33202.000000
1429.238127,1.376264,787498.000000,33112.000000
1432.540841,1.376455,784703.000000,32980.000000
1435.839233,1.374529,781539.000000,32993.000000
1439.133303,1.374213,779314.000000,32923.000000
1442.423052,1.375571,776294.000000,32693.000000
1445.708479,1.374212,773371.000000,32672.000000
1448.989585,1.375854,769695.000000,32394.000000
1452.266369,1.375244,767073.000000,32329.000000
1455.538831,1.374120,762960.000000,32239.000000
1459.895391,1.375123,757300.000000,31926.000000
1463.157769,1.374682,753568.000000,31801.000000
1466.415826,1.374603,749404.000000,31631.000000
1469.669561,1.375442,743755.000000,31332.000000
1472.918975,1.376146,738352.000000,31054.000000
1476.164067,1.376179,733201.000000,30835.000000
1479.404837,1.374670,727341.000000,30695.000000
1482.641285,1.375636,722073.000000,30405.000000
1485.873412,1.376228,716423.000000,30126.000000
1489.101218,1.375375,710602.000000,29940.000000
1492.324701,1.375880,704918.000000,29666.000000
1495.543863,1.377913,699704.000000,29309.000000
1498.758704,1.376885,694048.000000,29141.000000
1503.038435,1.377111,685926.000000,28785.000000
1506.243191,1.378872,680148.000000,28427.000000
1509.443626,1.380144,674608.000000,28113.000000
1512.639740,1.379012,668544.000000,27933.000000
1515.831531,1.378736,662594.000000,27702.000000
1519.019001,1.381873,656483.000000,27249.000000
1522.202150,1.381471,650629.000000,27031.000000
1525.380976,1.383352,645306.000000,26694.000000
1528.555481,1.383969,639735.000000,26426.000000
1531.725665,1.384615,634020.000000,26151.000000
1534.891527,1.384642,627659.000000,25887.000000
1538.053067,1.386434,622269.000000,25559.000000
1542.261731,1.388133,615200.000000,25170.000000
1545.413188,1.385741,609827.000000,25088.000000
1548.560322,1.386294,603717.000000,24805.000000
1551.703135,1.389877,598019.000000,24369.000000
1554.841627,1.389645,592181.000000,24144.000000
1557.975797,1.390099,586908.000000,23904.000000
1561.105645,1.390764,581634.000000,23653.000000
1564.231171,1.392099,575359.000000,23326.000000
1567.352376,1.394247,569413.000000,22971.000000
1570.469260,1.392629,564381.000000,22853.000000
1573.581821,1.391994,559167.000000,22675.000000
1576.690061,1.391630,552834.000000,22437.000000
1579.793979,1.393253,545902.000000,22073.000000
1583.925815,1.394212,538160.000000,21712.000000
1587.019649,1.390891,531798.000000,21620.000000
1590.109162,1.390900,525069.000000,21346.000000
1593.194353,1.386387,517012.000000,21238.000000
1596.275223,1.388961,509702.000000,20814.000000
1599.351771,1.388584,501846.000000,20511.000000
1602.423997,1.389687,494194.000000,20147.000000
1605.491902,1.385877,486692.000000,20016.000000
1608.555485,1.385019,478573.000000,19721.000000
1611.614747,1.385637,470336.000000,19354.000000
1614.669686,1.382560,461923.000000,19143.000000
1617.720304,1.380863,453440.000000,18865.000000
1621.781073,1.381278,442060.000000,18374.000000
1624.821607,1.378692,433505.000000,18126.000000
1627.857820,1.374355,424533.000000,17929.000000
1630.889711,1.375885,415861.000000,17501.000000
1633.917280,1.374898,406856.000000,17161.000000
1636.940528,1.373871,398326.000000,16841.000000
1639.959454,1.367774,388738.000000,16668.000000
1642.974059,1.365899,379099.000000,16325.000000
1645.984342,1.362361,369021.000000,16021.000000
1648.990303,1.358515,358096.000000,15685.000000
1651.991942,1.354825,345876.000000,15279.000000
1654.989260,1.344089,330871.000000,14982.000000
1657.982257,1.334558,313599.000000,14515.000000
1661.966196,1.310627,285561.000000,13966.000000
1664.949108,1.285739,259848.000000,13458.000000
1667.927699,1.263659,231057.000000,12591.000000
1670.901969,1.232343,201989.000000,11830.000000
1673.871916,1.200406,173597.000000,10943.000000
1676.837542,1.172946,147503.000000,9905.000000
1679.798846,1.155353,124801.000000,8727.000000
1682.755829,1.154727,105329.000000,7376.000000
1685.708490,1.153441,89413.000000,6280.000000
1688.656830,1.151693,76575.000000,5400.000000
1691.600847,1.173448,66181.000000,4439.000000
1694.540543,1.185838,57404.000000,3742.000000
1698.453416,1.183711,47491.000000,3111.000000
1701.383028,1.213287,41703.000000,2552.000000
