Method:,Hadamard 1,,
1439.133303,1.381650,779314.000000,32364.000000
1442.423052,1.381941,776294.000000,32217.000000
1445.708479,1.380950,773371.000000,32169.000000
1448.989585,1.380924,769695.000000,32018.000000
1452.266369,1.380284,767073.000000,31956.000000
1455.538831,1.381073,762960.000000,31727.000000
1459.895391,1.382172,757300.000000,31412.000000
1463.157769,1.380968,753568.000000,31344.000000
1466.415826,1.382347,749404.000000,31072.000000
1469.669561,1.383274,743755.000000,30772.000000
1472.918975,1.382840,738352.000000,30579.000000
1476.164067,1.382778,733201.000000,30370.000000
1479.404837,1.382638,727341.000000,30137.000000
1482.641285,1.383230,722073.000000,29878.000000
1485.873412,1.383218,716423.000000,29645.000000
1489.101218,1.382453,710602.000000,29456.000000
1492.324701,1.383321,704918.000000,29162.000000
1495.543863,1.384904,699704.000000,28841.000000
1498.758704,1.383735,694048.000000,28685.000000
1503.038435,1.383311,685926.000000,28377.000000
1506.243191,1.386175,680148.000000,27953.000000
1509.443626,1.385992,674608.000000,27737.000000
1512.639740,1.388983,668544.000000,27299.000000
1515.831531,1.385833,662594.000000,27253.000000
1519.019001,1.387633,656483.000000,26890.000000
1522.202150,1.389171,650629.000000,26556.000000
1525.380976,1.389843,645306.000000,26298.000000
1528.555481,1.392064,639735.000000,25938.000000
1531.725665,1.392660,634020.000000,25671.000000
1534.891527,1.393660,627659.000000,25355.000000
1538.053067,1.391906,622269.000000,25239.000000
1542.261731,1.393742,615200.000000,24847.000000
1545.413188,1.393002,609827.000000,24672.000000
1548.560322,1.396086,603717.000000,24252.000000
1551.703135,1.397156,598019.000000,23964.000000
1554.841627,1.395823,592181.000000,23803.000000
1557.975797,1.398631,586908.000000,23439.000000
1561.105645,1.398096,581634.000000,23257.000000
1564.231171,1.397985,575359.000000,23012.000000
1567.352376,1.398198,569413.000000,22763.000000
1570.469260,1.399139,564381.000000,22513.000000
1573.581821,1.400446,559167.000000,22238.000000
1576.690061,1.401576,552834.000000,21929.000000
1579.793979,1.399077,545902.000000,21779.000000
1583.925815,1.400437,538160.000000,21403.000000
1587.019649,1.400067,531798.000000,21168.000000
1590.109162,1.398018,525069.000000,20999.000000
1593.194353,1.396734,517012.000000,20738.000000
1596.275223,1.394547,509702.000000,20548.000000
1599.351771,1.395155,501846.000000,20203.000000
1602.423997,1.397276,494194.000000,19798.000000
1605.491902,1.392810,486692.000000,19699.000000
1608.555485,1.390761,478573.000000,19462.000000
1611.614747,1.393312,470336.000000,19015.000000
1614.669686,1.390042,461923.000000,18816.000000
1617.720304,1.389888,453440.000000,18477.000000
1621.781073,1.388475,442060.000000,18072.000000
1624.821607,1.387258,433505.000000,17772.000000
1627.857820,1.382991,424533.000000,17576.000000
1630.889711,1.382991,415861.000000,17217.000000
1633.917280,1.385115,406856.000000,16762.000000
1636.940528,1.378017,398326.000000,16681.000000
1639.959454,1.374443,388738.000000,16414.000000
1642.974059,1.375665,379099.000000,15962.000000
1645.984342,1.369219,369021.000000,15770.000000
1648.990303,1.366479,358096.000000,15400.000000
1651.991942,1.362974,345876.000000,14995.000000
1654.989260,1.352666,330871.000000,14689.000000
1657.982257,1.338012,313599.000000,14400.000000
1661.966196,1.316135,285561.000000,13790.000000
1664.949108,1.293028,259848.000000,13234.000000
1667.927699,1.265214,231057.000000,12546.000000
1670.901969,1.236919,201989.000000,11706.000000
1673.871916,1.207367,173597.000000,10769.000000
1676.837542,1.177309,147503.000000,9806.000000
1679.798846,1.157298,124801.000000,8688.000000
1682.755829,1.150567,105329.000000,7447.000000
1685.708490,1.146240,89413.000000,6385.000000
1688.656830,1.146258,76575.000000,5468.000000
1691.600847,1.164539,66181.000000,4531.000000
1694.540543,1.186071,57404.000000,3740.000000
1698.453416,1.202687,47491.000000,2978.000000
1701.383028,1.212097,41703.000000,2559.000000
